round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,0.9528381292710383,4.210702805952493,"{'J': 0.9458055844076495, 'F': 0.05419441559235046}","{'J': 0.29423264907135877, 'F': 0.7057673509286413}",8.0,6.4
2,J,J,3.5001664867068043,6.7049685856118515,"{'J': 0.640743458058205, 'F': 0.35925654194179507}","{'J': 0.6513559736134864, 'F': 0.34864402638651354}",6.6,6.111111111111111
3,F,F,5.540536557336059,8.8595099542266,"{'J': 0.43779027132730386, 'F': 0.5622097286726961}","{'J': 0.4149560117302053, 'F': 0.5850439882697948}",8.6,7.6
4,J,J,7.9339168835385445,11.271099499261485,"{'J': 0.5812133072407045, 'F': 0.4187866927592955}","{'J': 0.5775714634742243, 'F': 0.4224285365257757}",8.0,6.4
5,J,J,10.29779362610668,13.537887871942688,"{'J': 0.5234604105571847, 'F': 0.47653958944281527}","{'J': 0.5428780845345712, 'F': 0.4571219154654288}",7.8,8.0
6,J,J,12.56560096810757,15.824678023248968,"{'J': 0.5156402737047898, 'F': 0.4843597262952102}","{'J': 0.5118437118437118, 'F': 0.48815628815628814}",5.0,6.8
7,J,F,14.749692062289064,18.125441265166657,"{'J': 0.5078201368523949, 'F': 0.4921798631476051}","{'J': 0.48448570730515517, 'F': 0.5155142926948448}",7.2,6.4
8,J,J,17.110397188151854,20.349947783818177,"{'J': 0.5078201368523949, 'F': 0.4921798631476051}","{'J': 0.5350598582946494, 'F': 0.4649401417053506}",7.0,6.8
9,F,F,19.24023295529378,22.479783550960104,"{'J': 0.4416218856863703, 'F': 0.5583781143136297}","{'J': 0.4416218856863703, 'F': 0.5583781143136297}",7.222222222222222,6.2
10,J,J,21.591730819989557,24.869302867548143,"{'J': 0.5659824046920822, 'F': 0.4340175953079179}","{'J': 0.5583781143136297, 'F': 0.4416218856863703}",8.0,5.6
