round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.3254790056131625,1.4866314900472974,"{'J': 0.15810035404712489, 'F': 0.8418996459528751}","{'J': 0.1258698571602979, 'F': 0.8741301428397021}",2.2,2.4
2,F,F,3.014617463095538,3.26702771001362,"{'J': 0.27814407814407816, 'F': 0.7218559218559218}","{'J': 0.2598925256472887, 'F': 0.7401074743527113}",4.4,4.2
3,F,F,4.827271856175051,4.985286665125539,"{'J': 0.2721055202735711, 'F': 0.727894479726429}","{'J': 0.29098460786709013, 'F': 0.7090153921329099}",3.4,2.0
4,F,F,6.747968651733823,6.979097712173532,"{'J': 0.3702979970688813, 'F': 0.6297020029311187}","{'J': 0.3556751467710372, 'F': 0.6443248532289628}",4.0,2.2
5,F,F,8.752086687282592,9.021348226838438,"{'J': 0.3961895456765999, 'F': 0.6038104543234001}","{'J': 0.3885630498533724, 'F': 0.6114369501466276}",4.8,3.4
6,F,F,10.783453561307663,11.283664215272188,"{'J': 0.4725274725274725, 'F': 0.5274725274725275}","{'J': 0.4263376496457366, 'F': 0.5736623503542634}",3.4,3.0
7,F,F,12.890432235682402,13.526610586140208,"{'J': 0.4766674810652333, 'F': 0.5233325189347666}","{'J': 0.44947394176657696, 'F': 0.550526058233423}",3.8,2.2
8,J,F,14.890392829300144,15.89496831202416,"{'J': 0.5037869533349622, 'F': 0.49621304666503785}","{'J': 0.43010752688172044, 'F': 0.5698924731182796}",4.4,2.2
9,F,F,16.908992998229724,18.104767911041844,"{'J': 0.4532092111709946, 'F': 0.5467907888290053}","{'J': 0.41496932515337426, 'F': 0.5850306748466257}",4.0,1.0
10,F,F,18.896716329586997,20.42066973210054,"{'J': 0.4843597262952102, 'F': 0.5156402737047898}","{'J': 0.41872402835492545, 'F': 0.5812759716450746}",4.8,2.6
