round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,2.7443165264464895,1.8178339202214846,"{'J': 0.41866145578895947, 'F': 0.5813385442110406}","{'J': 0.6039579770339604, 'F': 0.3960420229660396}",1.8,3.0
2,F,F,5.2039472828309945,3.523321657634879,"{'J': 0.34147532975085493, 'F': 0.6585246702491451}","{'J': 0.49230393354507695, 'F': 0.507696066454923}",2.0,3.0
3,F,J,7.750581071911158,5.301570399072726,"{'J': 0.3774737356462253, 'F': 0.6225262643537748}","{'J': 0.5311507451746885, 'F': 0.46884925482531153}",3.2,3.4
4,F,J,10.361122839756296,7.119000594128715,"{'J': 0.3997557997557998, 'F': 0.6002442002442002}","{'J': 0.5583781143136297, 'F': 0.4416218856863703}",1.8,1.0
5,F,J,12.992365456968654,8.813277660400443,"{'J': 0.35939408746640605, 'F': 0.6406059125335939}","{'J': 0.5467871976545321, 'F': 0.45321280234546785}",1.8,2.2
6,F,J,15.663778437685913,10.596589004176582,"{'J': 0.3960420229660396, 'F': 0.6039579770339604}","{'J': 0.5736623503542634, 'F': 0.4263376496457366}",1.4,2.4
7,F,J,18.341109389012846,12.367015140713148,"{'J': 0.39228138739618956, 'F': 0.6077186126038104}","{'J': 0.5736623503542634, 'F': 0.4263376496457366}",2.0,1.0
8,F,J,20.9707768983652,14.241218968641036,"{'J': 0.4225696140693698, 'F': 0.5774303859306302}","{'J': 0.5736623503542634, 'F': 0.4263376496457366}",1.0,1.8
9,F,J,23.620089140308266,16.096686559875746,"{'J': 0.41866145578895947, 'F': 0.5813385442110406}","{'J': 0.5774303859306302, 'F': 0.4225696140693698}",1.8,3.2
10,F,J,26.27623256007328,18.056026269229747,"{'J': 0.4571219154654288, 'F': 0.5428780845345712}","{'J': 0.5964826575476306, 'F': 0.4035173424523693}",3.2,1.8
