round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,1.4649538675238896,3.168240819128205,"{'J': 0.6893014167073767, 'F': 0.31069858329262334}","{'J': 0.34864402638651354, 'F': 0.6513559736134864}",4.0,4.4
2,J,F,3.574557805252827,5.512844566075701,"{'J': 0.5118437118437118, 'F': 0.48815628815628814}","{'J': 0.46484375, 'F': 0.53515625}",5.0,4.4
3,F,F,5.7018864119759645,7.563775341029913,"{'J': 0.4148962148962149, 'F': 0.5851037851037851}","{'J': 0.43017578125, 'F': 0.56982421875}",5.0,4.6
4,J,J,7.966824766468152,9.9068386955221,"{'J': 0.53515625, 'F': 0.46484375}","{'J': 0.51953125, 'F': 0.48046875}",4.8,5.2
5,F,F,10.1273140736111,11.989860933014295,"{'J': 0.43003663003663006, 'F': 0.5699633699633699}","{'J': 0.44553004396678064, 'F': 0.5544699560332194}",6.2,5.4
6,J,J,12.356323845498956,14.315386779429465,"{'J': 0.5233325189347666, 'F': 0.4766674810652333}","{'J': 0.504029304029304, 'F': 0.495970695970696}",4.6,5.8
7,F,F,14.523181704954123,16.521817728610994,"{'J': 0.47275836794527243, 'F': 0.5272416320547276}","{'J': 0.46484375, 'F': 0.53515625}",5.4,4.8
8,J,J,16.76351840782136,18.897127258683593,"{'J': 0.5427454811919883, 'F': 0.4572545188080117}","{'J': 0.5157509157509158, 'F': 0.48424908424908425}",6.0,6.0
9,J,F,18.980090255226337,21.17231641244592,"{'J': 0.5037869533349622, 'F': 0.49621304666503785}","{'J': 0.49206349206349204, 'F': 0.5079365079365079}",5.8,5.8
10,F,F,21.19254106855627,23.404303245311873,"{'J': 0.48815628815628814, 'F': 0.5118437118437118}","{'J': 0.48424908424908425, 'F': 0.5157509157509158}",3.8,4.6
