round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,2.3304982717149834,2.674012183760535,"{'J': 0.6689469826533105, 'F': 0.33105301734668946}","{'J': 0.6002442002442002, 'F': 0.3997557997557998}",7.4,5.0
2,J,J,4.7339364818396,5.388514442015749,"{'J': 0.6992426093330075, 'F': 0.3007573906669924}","{'J': 0.6370297997068881, 'F': 0.3629702002931119}",7.0,5.0
3,J,J,7.057056316542942,7.769859601723267,"{'J': 0.5582987044732339, 'F': 0.44170129552676607}","{'J': 0.5466536394723986, 'F': 0.45334636052760136}",6.4,5.6
4,J,J,9.492818794963618,9.97243918680957,"{'J': 0.5116051795748839, 'F': 0.48839482042511606}","{'J': 0.5582417582417583, 'F': 0.44175824175824174}",7.111111111111111,6.6
5,F,J,12.093191540497655,11.836847180249821,"{'J': 0.4149560117302053, 'F': 0.5850439882697948}","{'J': 0.5621489621489622, 'F': 0.43785103785103785}",6.6,4.8
6,J,J,14.512349780168716,14.236469400384863,"{'J': 0.5811965811965812, 'F': 0.4188034188034188}","{'J': 0.5851037851037851, 'F': 0.4148962148962149}",7.0,7.4
7,J,J,16.811910327043716,16.575092447259863,"{'J': 0.5390625, 'F': 0.4609375}","{'J': 0.53125, 'F': 0.46875}",7.4,6.0
8,F,J,19.1892842278742,18.660623483532458,"{'J': 0.46116267708842207, 'F': 0.5388373229115779}","{'J': 0.51953125, 'F': 0.48046875}",7.2,5.8
9,J,J,21.526776300311326,21.149519707373734,"{'J': 0.6002442002442002, 'F': 0.3997557997557998}","{'J': 0.5699633699633699, 'F': 0.43003663003663006}",7.125,7.0
10,J,J,23.914014660387984,23.459276682201544,"{'J': 0.5427454811919883, 'F': 0.4572545188080117}","{'J': 0.5582417582417583, 'F': 0.44175824175824174}",7.6,6.8
