round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,2.2311342785206976,1.546473501529681,"{'J': 0.2628236443575965, 'F': 0.7371763556424035}","{'J': 0.3997557997557998, 'F': 0.6002442002442002}",3.6,3.0
2,F,J,4.607551923122418,3.554498790396375,"{'J': 0.4340175953079179, 'F': 0.5659824046920822}","{'J': 0.507696066454923, 'F': 0.49230393354507695}",1.8,2.8
3,F,F,6.875594638891488,5.461036865227488,"{'J': 0.3849535906204201, 'F': 0.6150464093795799}","{'J': 0.4572545188080117, 'F': 0.5427454811919883}",3.8,3.2
4,F,J,9.292568463677812,7.584407591723215,"{'J': 0.48034188034188036, 'F': 0.5196581196581197}","{'J': 0.5390625, 'F': 0.4609375}",3.8,3.4
5,F,J,11.752883864264035,9.635692627751549,"{'J': 0.46116267708842207, 'F': 0.5388373229115779}","{'J': 0.54296875, 'F': 0.45703125}",3.6,1.8
6,F,J,14.157904931679766,11.70980833060939,"{'J': 0.46116267708842207, 'F': 0.5388373229115779}","{'J': 0.52734375, 'F': 0.47265625}",3.4,3.6
7,F,J,16.51387722171883,13.792343120648452,"{'J': 0.45703125, 'F': 0.54296875}","{'J': 0.51171875, 'F': 0.48828125}",3.8,3.4
8,F,J,18.96071560062508,15.848556499554702,"{'J': 0.4609375, 'F': 0.5390625}","{'J': 0.5390625, 'F': 0.4609375}",4.4,1.6
9,F,J,21.36573666804081,17.922672202412542,"{'J': 0.46116267708842207, 'F': 0.5388373229115779}","{'J': 0.52734375, 'F': 0.47265625}",3.4,2.4
10,F,J,23.792405268431626,19.99891372964752,"{'J': 0.4650708353688324, 'F': 0.5349291646311676}","{'J': 0.53515625, 'F': 0.46484375}",3.4,1.6
