round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,2.558916204834232,1.322659180646595,"{'J': 0.22550696310774493, 'F': 0.774493036892255}","{'J': 0.47275836794527243, 'F': 0.5272416320547276}",3.6,3.6
2,J,J,5.269139571715648,3.4270650171417723,"{'J': 0.5194424064563463, 'F': 0.4805575935436537}","{'J': 0.6406059125335939, 'F': 0.35939408746640605}",3.2,2.6
3,F,J,7.678857345322989,5.46547461905003,"{'J': 0.44930368922550695, 'F': 0.550696310774493}","{'J': 0.5235653235653236, 'F': 0.4764346764346764}",3.4,1.4
4,F,J,10.182435806445095,7.443894311241995,"{'J': 0.4416218856863703, 'F': 0.5583781143136297}","{'J': 0.5466536394723986, 'F': 0.45334636052760136}",3.4,3.0
5,F,J,12.766380585209369,9.465392643077623,"{'J': 0.46884925482531153, 'F': 0.5311507451746885}","{'J': 0.5813385442110406, 'F': 0.41866145578895947}",1.2,2.4
6,F,J,15.391319848462333,11.4912560239186,"{'J': 0.4766674810652333, 'F': 0.5233325189347666}","{'J': 0.5964826575476306, 'F': 0.4035173424523693}",1.8,1.8
7,F,J,17.947371501020214,13.502645969586581,"{'J': 0.4610310285853897, 'F': 0.5389689714146103}","{'J': 0.5699633699633699, 'F': 0.43003663003663006}",3.6,3.2
8,F,J,20.52775913162768,15.460866970211098,"{'J': 0.44553004396678064, 'F': 0.5544699560332194}","{'J': 0.5699633699633699, 'F': 0.43003663003663006}",1.8,1.8
9,F,J,23.126373222154793,17.497763521009432,"{'J': 0.4766674810652333, 'F': 0.5233325189347666}","{'J': 0.589010989010989, 'F': 0.41098901098901097}",3.8,2.2
10,F,J,25.756219405858044,19.489437916903334,"{'J': 0.4649401417053506, 'F': 0.5350598582946494}","{'J': 0.5925744992672203, 'F': 0.40742550073277967}",3.4,1.4
