round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,2.0233077527839245,2.254705956563633,"{'J': 0.46884925482531153, 'F': 0.5311507451746885}","{'J': 0.4225696140693698, 'F': 0.5774303859306302}",4.4,1.4
2,J,J,4.451036670624257,4.700999103772361,"{'J': 0.6001955034213099, 'F': 0.3998044965786901}","{'J': 0.5964826575476306, 'F': 0.4035173424523693}",3.8,3.2
3,F,F,6.732253987360255,6.825851895709922,"{'J': 0.4610310285853897, 'F': 0.5389689714146103}","{'J': 0.49230393354507695, 'F': 0.507696066454923}",4.4,3.6
4,J,J,9.117615754837828,9.21016299954216,"{'J': 0.5697532372343025, 'F': 0.4302467627656975}","{'J': 0.5699633699633699, 'F': 0.43003663003663006}",3.0,3.6
5,F,F,11.373362234096124,11.368181650801432,"{'J': 0.46884925482531153, 'F': 0.5311507451746885}","{'J': 0.48839482042511606, 'F': 0.5116051795748839}",4.2,3.4
6,J,J,13.714286382716423,13.709773590332398,"{'J': 0.5467871976545321, 'F': 0.45321280234546785}","{'J': 0.5466536394723986, 'F': 0.45334636052760136}",3.8,1.8
7,F,F,15.957555826034731,15.895598998195432,"{'J': 0.4766674810652333, 'F': 0.5233325189347666}","{'J': 0.48815628815628814, 'F': 0.5118437118437118}",3.4,2.0
8,J,J,18.270445626328403,18.22803436408891,"{'J': 0.5389689714146103, 'F': 0.4610310285853897}","{'J': 0.5350598582946494, 'F': 0.4649401417053506}",4.4,3.8
9,F,J,20.569640982645673,20.390420605585827,"{'J': 0.4766674810652333, 'F': 0.5233325189347666}","{'J': 0.504029304029304, 'F': 0.495970695970696}",4.6,2.2
10,F,J,22.853129245611093,22.615291562193896,"{'J': 0.49621304666503785, 'F': 0.5037869533349622}","{'J': 0.5079365079365079, 'F': 0.49206349206349204}",3.2,2.0
