round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,3.1680987902059967,0.7586284609461669,"{'J': 0.09944447835907454, 'F': 0.9005555216409254}","{'J': 0.5813385442110406, 'F': 0.41866145578895947}",1.8,1.8
2,F,J,6.175900593106454,2.253696472383739,"{'J': 0.33805915424101685, 'F': 0.6619408457589832}","{'J': 0.6406059125335939, 'F': 0.35939408746640605}",3.4,2.4
3,F,J,9.205666406743235,3.565300519471657,"{'J': 0.2751710654936461, 'F': 0.7248289345063539}","{'J': 0.6188034188034188, 'F': 0.3811965811965812}",3.4,1.0
4,F,J,12.38876631960219,4.815415488121291,"{'J': 0.27192768140728074, 'F': 0.7280723185927193}","{'J': 0.6585246702491451, 'F': 0.34147532975085493}",2.0,2.6
5,F,J,15.476245965605528,6.124683116537916,"{'J': 0.28138739618954567, 'F': 0.7186126038104543}","{'J': 0.6370297997068881, 'F': 0.3629702002931119}",2.0,1.6
6,F,J,18.5878770929452,7.452351108322954,"{'J': 0.29098460786709013, 'F': 0.7090153921329099}","{'J': 0.6477772349780166, 'F': 0.3522227650219834}",1.8,3.4
7,F,J,21.57622367591675,8.850467550612375,"{'J': 0.3007573906669924, 'F': 0.6992426093330075}","{'J': 0.6188034188034188, 'F': 0.3811965811965812}",3.8,3.4
8,F,J,24.593875524149936,10.139506156798026,"{'J': 0.26575476306790424, 'F': 0.7342452369320958}","{'J': 0.6114774114774115, 'F': 0.38852258852258853}",2.2,3.4
9,F,J,27.6520079459617,11.415190812740178,"{'J': 0.26588465298142716, 'F': 0.7341153470185728}","{'J': 0.6223742061553493, 'F': 0.3776257938446507}",3.2,3.6
10,F,J,30.602476115784707,12.77206261477327,"{'J': 0.28152492668621704, 'F': 0.718475073313783}","{'J': 0.6002442002442002, 'F': 0.3997557997557998}",3.2,2.4
