round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.6856544745185265,1.2676404790700158,"{'J': 0.1258698571602979, 'F': 0.8741301428397021}","{'J': 0.20947265625, 'F': 0.79052734375}",5.0,5.6
2,J,J,3.9846023733702243,3.5073981445965248,"{'J': 0.5037869533349622, 'F': 0.49621304666503785}","{'J': 0.515625, 'F': 0.484375}",5.6,5.0
3,F,F,6.140007752981756,5.7414677451340275,"{'J': 0.4805765941851942, 'F': 0.5194234058148057}","{'J': 0.46484375, 'F': 0.53515625}",4.2,4.2
4,J,J,8.429434734540134,8.127463256858501,"{'J': 0.5544699560332194, 'F': 0.44553004396678064}","{'J': 0.53515625, 'F': 0.46484375}",4.6,4.4
5,F,F,10.576803336421396,10.35348176406593,"{'J': 0.4766674810652333, 'F': 0.5233325189347666}","{'J': 0.4609375, 'F': 0.5390625}",6.0,4.2
6,J,J,12.930619188918245,12.78370950733715,"{'J': 0.5813385442110406, 'F': 0.41866145578895947}","{'J': 0.566056166056166, 'F': 0.43394383394383396}",4.0,4.4
7,J,F,15.141173270440069,15.073046812803488,"{'J': 0.5078201368523949, 'F': 0.4921798631476051}","{'J': 0.49206349206349204, 'F': 0.5079365079365079}",4.8,5.0
8,J,J,17.45597065374466,17.32804347615588,"{'J': 0.5116051795748839, 'F': 0.48839482042511606}","{'J': 0.5235653235653236, 'F': 0.4764346764346764}",6.2,3.8
9,F,F,19.609844479575482,19.53989575627095,"{'J': 0.47275836794527243, 'F': 0.5272416320547276}","{'J': 0.46116267708842207, 'F': 0.5388373229115779}",5.6,4.8
10,J,J,21.91519015953332,21.864787001828596,"{'J': 0.5350598582946494, 'F': 0.4649401417053506}","{'J': 0.5311507451746885, 'F': 0.46884925482531153}",5.4,4.0
