round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,1.3004555304602612,3.4908663805930296,"{'J': 0.7691368575265536, 'F': 0.23086314247344647}","{'J': 0.3310546875, 'F': 0.6689453125}",4.6,2.0
2,F,F,3.5073728371943504,4.78297324228582,"{'J': 0.18016367411750336, 'F': 0.8198363258824967}","{'J': 0.3631257631257631, 'F': 0.6368742368742368}",2.0,3.2
3,F,F,5.6376938107981776,6.912612435530289,"{'J': 0.4416218856863703, 'F': 0.5583781143136297}","{'J': 0.44175824175824174, 'F': 0.5582417582417583}",4.6,3.8
4,J,J,7.722696481738349,9.572100950487554,"{'J': 0.6188034188034188, 'F': 0.3811965811965812}","{'J': 0.50390625, 'F': 0.49609375}",4.0,2.8
5,F,F,9.73250016120495,11.774150586245055,"{'J': 0.449438202247191, 'F': 0.550561797752809}","{'J': 0.41098901098901097, 'F': 0.589010989010989}",3.6,2.0
6,J,F,11.816390335294727,14.28570449445018,"{'J': 0.5659824046920822, 'F': 0.4340175953079179}","{'J': 0.4804496578690127, 'F': 0.5195503421309873}",2.8,2.6
7,J,F,13.9669454239881,16.690322999435164,"{'J': 0.5389689714146103, 'F': 0.4610310285853897}","{'J': 0.48815628815628814, 'F': 0.5118437118437118}",2.8,3.2
8,F,F,16.09520208465403,18.93575805049222,"{'J': 0.4805575935436537, 'F': 0.5194424064563463}","{'J': 0.4571219154654288, 'F': 0.5428780845345712}",2.2,3.4
9,J,J,18.234750288466348,21.517690021411084,"{'J': 0.6001955034213099, 'F': 0.3998044965786901}","{'J': 0.51171875, 'F': 0.48828125}",3.2,2.0
10,F,F,20.299000251245786,23.697110774068058,"{'J': 0.44930368922550695, 'F': 0.550696310774493}","{'J': 0.42626953125, 'F': 0.57373046875}",2.0,3.2
