round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,2.1571979125472045,2.6146033416184857,"{'J': 0.6150464093795799, 'F': 0.3849535906204201}","{'J': 0.5235653235653236, 'F': 0.4764346764346764}",5.0,3.2
2,J,J,4.509652646905323,5.321234920138793,"{'J': 0.6858817782120176, 'F': 0.31411822178798243}","{'J': 0.6150464093795799, 'F': 0.3849535906204201}",6.0,5.6
3,J,J,6.693506680295263,7.776837776816393,"{'J': 0.5622862725940401, 'F': 0.43771372740595993}","{'J': 0.5079365079365079, 'F': 0.49206349206349204}",5.4,5.0
4,J,J,9.026266117138654,10.08958400513303,"{'J': 0.5350598582946494, 'F': 0.4649401417053506}","{'J': 0.5390625, 'F': 0.4609375}",6.4,3.0
5,F,J,11.41022956526042,12.160866432291343,"{'J': 0.4571219154654288, 'F': 0.5428780845345712}","{'J': 0.5196581196581197, 'F': 0.48034188034188036}",4.2,5.4
6,F,F,13.720027339542806,14.162266855675156,"{'J': 0.4225696140693698, 'F': 0.5774303859306302}","{'J': 0.48424908424908425, 'F': 0.5157509157509158}",5.6,5.4
7,F,J,16.160672185659074,16.33056192162533,"{'J': 0.5, 'F': 0.5}","{'J': 0.5544699560332194, 'F': 0.44553004396678064}",5.0,5.2
8,F,J,18.51464557433095,18.469691560297203,"{'J': 0.4765625, 'F': 0.5234375}","{'J': 0.51953125, 'F': 0.48046875}",4.6,4.8
9,F,J,20.83562676328089,20.633797940028582,"{'J': 0.48046875, 'F': 0.51953125}","{'J': 0.5118437118437118, 'F': 0.48815628815628814}",5.2,5.2
10,F,J,23.185701168042794,22.807466285571927,"{'J': 0.48815628815628814, 'F': 0.5118437118437118}","{'J': 0.5234375, 'F': 0.4765625}",4.6,5.0
