round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,2.1782758330193075,2.749843981529322,"{'J': 0.6687835857352222, 'F': 0.3312164142647777}","{'J': 0.5544699560332194, 'F': 0.44553004396678064}",4.6,3.6
2,J,J,4.238608798114178,5.491495627942873,"{'J': 0.6442002442002442, 'F': 0.3557997557997558}","{'J': 0.5079365079365079, 'F': 0.49206349206349204}",3.6,3.0
3,J,F,5.782640698837797,8.365268603639013,"{'J': 0.60400390625, 'F': 0.39599609375}","{'J': 0.33805569125549584, 'F': 0.6619443087445042}",4.4,3.6
4,J,F,7.480518601697385,11.231644674996769,"{'J': 0.6261294261294261, 'F': 0.3738705738705739}","{'J': 0.3924297924297924, 'F': 0.6075702075702075}",4.4,4.4
5,J,F,9.210882898858557,14.039415560795,"{'J': 0.6114774114774115, 'F': 0.38852258852258853}","{'J': 0.39599609375, 'F': 0.60400390625}",3.2,4.2
6,J,F,10.959248445270024,16.82759517144652,"{'J': 0.6077186126038104, 'F': 0.39228138739618956}","{'J': 0.3997557997557998, 'F': 0.6002442002442002}",3.4,3.2
7,J,F,12.620516944780281,19.60119578328889,"{'J': 0.589010989010989, 'F': 0.41098901098901097}","{'J': 0.3665445665445665, 'F': 0.6334554334554334}",4.0,2.0
8,J,F,14.262587304516513,22.29114108196015,"{'J': 0.5583781143136297, 'F': 0.4416218856863703}","{'J': 0.3488031265266243, 'F': 0.6511968734733756}",3.0,4.6
9,J,F,16.004366338794938,24.7951682381251,"{'J': 0.5118437118437118, 'F': 0.48815628815628814}","{'J': 0.35939408746640605, 'F': 0.6406059125335939}",2.2,4.4
10,J,F,17.79522007396613,27.253466754626697,"{'J': 0.5037869533349622, 'F': 0.49621304666503785}","{'J': 0.3702979970688813, 'F': 0.6297020029311187}",4.4,4.0
