round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,2.3540217585161405,2.0615302300695557,"{'J': 0.449438202247191, 'F': 0.550561797752809}","{'J': 0.5079365079365079, 'F': 0.49206349206349204}",6.4,4.8
2,J,J,4.786434523154656,4.319415890300684,"{'J': 0.5311507451746885, 'F': 0.46884925482531153}","{'J': 0.566056166056166, 'F': 0.43394383394383396}",5.8,4.8
3,F,J,7.200189714945519,6.499235093818886,"{'J': 0.5, 'F': 0.5}","{'J': 0.5467871976545321, 'F': 0.45321280234546785}",5.4,5.8
4,J,J,9.665324810893628,8.908176688667556,"{'J': 0.5927192768140728, 'F': 0.4072807231859272}","{'J': 0.6039579770339604, 'F': 0.3960420229660396}",5.6,4.6
5,J,J,12.133042361757246,11.203184302776293,"{'J': 0.550561797752809, 'F': 0.449438202247191}","{'J': 0.5851037851037851, 'F': 0.4148962148962149}",5.0,6.4
6,J,J,14.594565076137801,13.51153787180402,"{'J': 0.5544699560332194, 'F': 0.44553004396678064}","{'J': 0.5851037851037851, 'F': 0.4148962148962149}",4.2,5.4
7,J,J,16.97618446552864,15.834534886988703,"{'J': 0.5466536394723986, 'F': 0.45334636052760136}","{'J': 0.5583781143136297, 'F': 0.4416218856863703}",5.4,5.6
8,J,J,19.385985129643416,18.187455162302363,"{'J': 0.5622862725940401, 'F': 0.43771372740595993}","{'J': 0.5736623503542634, 'F': 0.4263376496457366}",5.4,5.8
9,J,J,21.83388580150433,20.48076671415415,"{'J': 0.5466536394723986, 'F': 0.45334636052760136}","{'J': 0.5775714634742243, 'F': 0.4224285365257757}",5.0,4.0
10,J,J,24.255986708709322,22.806905649753922,"{'J': 0.5544699560332194, 'F': 0.44553004396678064}","{'J': 0.5736623503542634, 'F': 0.4263376496457366}",4.6,6.0
