round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,2.483197151331685,2.6061482596079837,"{'J': 0.6723674566332764, 'F': 0.32763254336672365}","{'J': 0.6477772349780166, 'F': 0.3522227650219834}",6.8,7.4
2,J,J,4.952196430365261,5.294981441914642,"{'J': 0.7024914509037616, 'F': 0.2975085490962384}","{'J': 0.6585246702491451, 'F': 0.34147532975085493}",6.4,6.0
3,J,J,7.305101205687618,7.921390490741273,"{'J': 0.654945054945055, 'F': 0.34505494505494505}","{'J': 0.6002442002442002, 'F': 0.3997557997557998}",6.4,7.2
4,J,J,9.72081961018725,10.393288670521805,"{'J': 0.6077186126038104, 'F': 0.39228138739618956}","{'J': 0.5964826575476306, 'F': 0.4035173424523693}",7.2,6.6
5,J,J,12.253064660493811,12.65929043797541,"{'J': 0.550561797752809, 'F': 0.449438202247191}","{'J': 0.6038104543234001, 'F': 0.3961895456765999}",5.0,5.0
6,F,J,14.774001682966913,14.674609482920422,"{'J': 0.4572545188080117, 'F': 0.5427454811919883}","{'J': 0.5583781143136297, 'F': 0.4416218856863703}",7.4,5.0
7,F,J,17.12965938140497,16.834850007930065,"{'J': 0.48424908424908425, 'F': 0.5157509157509158}","{'J': 0.5233325189347666, 'F': 0.4766674810652333}",6.2,6.8
8,J,J,19.4679580009994,19.134553770451443,"{'J': 0.53125, 'F': 0.46875}","{'J': 0.5389689714146103, 'F': 0.4610310285853897}",6.0,7.0
9,F,J,21.80951270079643,21.30141997770022,"{'J': 0.48448570730515517, 'F': 0.5155142926948448}","{'J': 0.5194234058148057, 'F': 0.4805765941851942}",6.6,6.4
10,J,J,24.14548108024307,23.770348830022552,"{'J': 0.5925744992672203, 'F': 0.40742550073277967}","{'J': 0.5659824046920822, 'F': 0.4340175953079179}",5.0,7.4
