round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,2.6969145735993147,3.0995594054142734,"{'J': 0.9458031815822417, 'F': 0.05419681841775824}","{'J': 0.8652742152192501, 'F': 0.13472578478074998}",4.0,4.6
2,J,F,4.705140636149066,5.689464617662645,"{'J': 0.5812759716450746, 'F': 0.41872402835492545}","{'J': 0.4649401417053506, 'F': 0.5350598582946494}",3.0,4.4
3,F,F,6.813328806422483,7.612104917727697,"{'J': 0.37017114914425425, 'F': 0.6298288508557457}","{'J': 0.4072807231859272, 'F': 0.5927192768140728}",5.2,4.6
4,F,F,8.992976315096964,9.73354143099326,"{'J': 0.4456123197262283, 'F': 0.5543876802737717}","{'J': 0.4572545188080117, 'F': 0.5427454811919883}",3.4,3.8
5,J,F,11.126015043440168,12.101183495187048,"{'J': 0.5233553436047933, 'F': 0.47664465639520665}","{'J': 0.4764346764346764, 'F': 0.5235653235653236}",4.0,4.0
6,F,F,13.20909253942089,14.319052722733694,"{'J': 0.46480938416422285, 'F': 0.5351906158357771}","{'J': 0.43785103785103785, 'F': 0.5621489621489622}",5.2,4.6
7,J,J,15.406494143764561,16.76828441122229,"{'J': 0.5622097286726961, 'F': 0.43779027132730386}","{'J': 0.5118437118437118, 'F': 0.48815628815628814}",4.2,4.6
8,F,F,17.42721451359273,18.942566203739233,"{'J': 0.44170129552676607, 'F': 0.5582987044732339}","{'J': 0.41098901098901097, 'F': 0.589010989010989}",4.2,2.0
9,J,F,19.54869884975058,21.33778324723214,"{'J': 0.5311812179016875, 'F': 0.46881878209831257}","{'J': 0.4764346764346764, 'F': 0.5235653235653236}",3.8,4.4
10,J,F,21.569754808376814,23.709305356128972,"{'J': 0.5079442679051577, 'F': 0.4920557320948423}","{'J': 0.43785103785103785, 'F': 0.5621489621489622}",4.6,4.4
