round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.8103620554792432,1.8771254244887057,"{'J': 0.32080078125, 'F': 0.67919921875}","{'J': 0.30744810744810747, 'F': 0.6925518925518925}",2.0,2.6
2,F,J,4.318180281719165,4.016631898957311,"{'J': 0.5, 'F': 0.5}","{'J': 0.5736623503542634, 'F': 0.4263376496457366}",2.8,1.0
3,F,J,6.758535281458482,6.009730095059509,"{'J': 0.43779027132730386, 'F': 0.5622097286726961}","{'J': 0.5272416320547276, 'F': 0.47275836794527243}",2.6,2.0
4,F,J,9.10495501532019,8.141187089893,"{'J': 0.47275836794527243, 'F': 0.5272416320547276}","{'J': 0.5157509157509158, 'F': 0.48424908424908425}",1.8,2.0
5,F,J,11.590605402070015,10.258066768023594,"{'J': 0.48839482042511606, 'F': 0.5116051795748839}","{'J': 0.5621489621489622, 'F': 0.43785103785103785}",2.0,1.0
6,J,J,14.025363543002184,12.439409895464477,"{'J': 0.5037869533349622, 'F': 0.49621304666503785}","{'J': 0.5544699560332194, 'F': 0.44553004396678064}",2.8,2.8
7,F,F,16.243695024255015,14.409329364260351,"{'J': 0.3997557997557998, 'F': 0.6002442002442002}","{'J': 0.449438202247191, 'F': 0.550561797752809}",1.8,1.8
8,F,J,18.61757895282644,16.528663155469143,"{'J': 0.4725274725274725, 'F': 0.5274725274725275}","{'J': 0.5234375, 'F': 0.4765625}",3.6,1.0
9,J,J,21.002305410988775,18.796788785141068,"{'J': 0.5272416320547276, 'F': 0.47275836794527243}","{'J': 0.550561797752809, 'F': 0.449438202247191}",1.8,2.0
10,F,J,23.382141720512585,20.90253893776622,"{'J': 0.4686202686202686, 'F': 0.5313797313797314}","{'J': 0.5234375, 'F': 0.4765625}",3.2,1.8
