round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,3.149485622665887,1.227947029901109,"{'J': 0.2598925256472887, 'F': 0.7401074743527113}","{'J': 0.6442002442002442, 'F': 0.3557997557997558}",2.6,2.0
2,F,J,5.630682203862468,3.3788627808168603,"{'J': 0.5, 'F': 0.5}","{'J': 0.566056166056166, 'F': 0.43394383394383396}",4.4,2.0
3,F,F,8.086226903422801,5.149258481842752,"{'J': 0.3629702002931119, 'F': 0.6370297997068881}","{'J': 0.5, 'F': 0.5}",3.4,2.0
4,F,J,10.605827059066913,7.240287208915435,"{'J': 0.48424908424908425, 'F': 0.5157509157509158}","{'J': 0.5699633699633699, 'F': 0.43003663003663006}",3.4,3.2
5,F,J,13.101528108823619,9.210829489742,"{'J': 0.43771372740595993, 'F': 0.5622862725940401}","{'J': 0.5427454811919883, 'F': 0.4572545188080117}",2.8,3.2
6,F,J,15.626893939344592,11.289261441372094,"{'J': 0.4805765941851942, 'F': 0.5194234058148057}","{'J': 0.5699633699633699, 'F': 0.43003663003663006}",3.4,2.2
7,F,J,18.211741651287344,13.331927633122088,"{'J': 0.4766674810652333, 'F': 0.5233325189347666}","{'J': 0.5851037851037851, 'F': 0.4148962148962149}",3.4,2.0
8,F,J,20.78589131115129,15.421339808248549,"{'J': 0.49206349206349204, 'F': 0.5079365079365079}","{'J': 0.589010989010989, 'F': 0.41098901098901097}",3.0,2.2
9,J,J,23.321174370243874,17.570786481504747,"{'J': 0.5079365079365079, 'F': 0.49206349206349204}","{'J': 0.5851037851037851, 'F': 0.4148962148962149}",2.0,2.4
10,F,F,25.670345697328713,19.478922502174363,"{'J': 0.3960420229660396, 'F': 0.6039579770339604}","{'J': 0.48424908424908425, 'F': 0.5157509157509158}",3.8,1.8
