round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,2.582694004509285,2.4946911834896315,"{'J': 0.6477633830359325, 'F': 0.35223661696406744}","{'J': 0.6653639472398633, 'F': 0.3346360527601368}",5.8,6.4
2,J,J,4.9463396823814545,5.309545311809709,"{'J': 0.73100415343269, 'F': 0.26899584656731}","{'J': 0.6407624633431085, 'F': 0.3592375366568915}",6.0,5.2
3,J,J,7.209027144415709,8.185872185497717,"{'J': 0.7341648324773783, 'F': 0.26583516752262165}","{'J': 0.6114369501466276, 'F': 0.3885630498533724}",5.8,6.4
4,J,J,9.615353505470859,10.856832924763141,"{'J': 0.6826288785731737, 'F': 0.3173711214268263}","{'J': 0.6297020029311187, 'F': 0.3702979970688813}",6.6,6.0
5,J,J,12.186087412501786,13.375472370320027,"{'J': 0.654945054945055, 'F': 0.34505494505494505}","{'J': 0.6653639472398633, 'F': 0.3346360527601368}",6.2,7.2
6,J,J,14.681193290981064,15.975635663898254,"{'J': 0.6723674566332764, 'F': 0.32763254336672365}","{'J': 0.6513559736134864, 'F': 0.34864402638651354}",6.0,6.0
7,J,J,17.216504031764565,18.40010705807402,"{'J': 0.6112875641338871, 'F': 0.38871243586611287}","{'J': 0.6334554334554334, 'F': 0.3665445665445665}",5.4,6.2
8,J,J,19.79415349984599,20.814102398163264,"{'J': 0.6150464093795799, 'F': 0.3849535906204201}","{'J': 0.6477772349780166, 'F': 0.3522227650219834}",6.2,6.6
9,J,J,22.4950325848137,23.054026125579966,"{'J': 0.5697532372343025, 'F': 0.4302467627656975}","{'J': 0.6619443087445042, 'F': 0.33805569125549584}",7.0,5.0
10,J,J,25.13552602208133,25.17870383735445,"{'J': 0.5156402737047898, 'F': 0.4843597262952102}","{'J': 0.6188034188034188, 'F': 0.3811965811965812}",6.2,6.4
