round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,2.4097103509634006,1.5621285238994047,"{'J': 0.2877381533952125, 'F': 0.7122618466047875}","{'J': 0.4572545188080117, 'F': 0.5427454811919883}",5.0,4.8
2,F,F,4.655897825831725,3.521799085157673,"{'J': 0.39995113608600047, 'F': 0.6000488639139995}","{'J': 0.4572545188080117, 'F': 0.5427454811919883}",5.0,4.8
3,F,F,6.9770848358099435,5.496221748371545,"{'J': 0.4148962148962149, 'F': 0.5851037851037851}","{'J': 0.48424908424908425, 'F': 0.5157509157509158}",4.8,4.6
4,F,J,9.382385744611465,7.437448040099673,"{'J': 0.4148962148962149, 'F': 0.5851037851037851}","{'J': 0.5077111383108935, 'F': 0.49228886168910646}",5.0,5.0
5,F,J,11.767398574231779,9.607307554786773,"{'J': 0.49206349206349204, 'F': 0.5079365079365079}","{'J': 0.5350941550501345, 'F': 0.4649058449498655}",4.222222222222222,4.6
6,J,J,14.049574790392846,11.91019335970043,"{'J': 0.5235653235653236, 'F': 0.4764346764346764}","{'J': 0.5194234058148057, 'F': 0.4805765941851942}",4.6,3.6
7,F,F,16.283992179214003,14.009113363272403,"{'J': 0.44553004396678064, 'F': 0.5544699560332194}","{'J': 0.4726295210166178, 'F': 0.5273704789833822}",4.8,5.6
8,J,J,18.637032883140957,16.2259506834569,"{'J': 0.5039100684261975, 'F': 0.49608993157380255}","{'J': 0.5311507451746885, 'F': 0.46884925482531153}",3.8,5.0
9,F,F,20.945486340262875,18.339559283505764,"{'J': 0.4610310285853897, 'F': 0.5389689714146103}","{'J': 0.5, 'F': 0.5}",4.8,5.6
10,J,J,23.376195162033966,20.577349912358663,"{'J': 0.5235653235653236, 'F': 0.4764346764346764}","{'J': 0.5621489621489622, 'F': 0.43785103785103785}",4.2,5.2
