round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,2.011704313707245,2.421421503102011,"{'J': 0.5235653235653236, 'F': 0.4764346764346764}","{'J': 0.4416218856863703, 'F': 0.5583781143136297}",5.2,3.0
2,F,F,4.294130213587808,4.433292138397377,"{'J': 0.4224285365257757, 'F': 0.5775714634742243}","{'J': 0.47653958944281527, 'F': 0.5234604105571847}",3.6,3.2
3,J,J,6.588539354494419,6.708155713704183,"{'J': 0.5155142926948448, 'F': 0.48448570730515517}","{'J': 0.5194234058148057, 'F': 0.4805765941851942}",4.0,4.6
4,J,J,8.830297240068216,9.0280958616772,"{'J': 0.5233325189347666, 'F': 0.4766674810652333}","{'J': 0.507696066454923, 'F': 0.49230393354507695}",4.0,3.8
5,F,F,10.953641149049643,11.28641259786399,"{'J': 0.48424908424908425, 'F': 0.5157509157509158}","{'J': 0.4572545188080117, 'F': 0.5427454811919883}",4.2,4.0
6,J,J,13.153453256824623,13.679805591452391,"{'J': 0.5427454811919883, 'F': 0.4572545188080117}","{'J': 0.504029304029304, 'F': 0.495970695970696}",4.0,4.0
7,F,F,15.313232671549093,15.956801123392978,"{'J': 0.495970695970696, 'F': 0.504029304029304}","{'J': 0.4725274725274725, 'F': 0.5274725274725275}",2.2,3.4
8,J,F,17.498339855777157,18.279881445594178,"{'J': 0.5157509157509158, 'F': 0.48424908424908425}","{'J': 0.48815628815628814, 'F': 0.5118437118437118}",4.4,3.4
9,F,F,19.636904628428933,20.555265177444586,"{'J': 0.49230393354507695, 'F': 0.507696066454923}","{'J': 0.4649401417053506, 'F': 0.5350598582946494}",4.6,3.6
10,J,F,21.825149186050837,22.898652662014936,"{'J': 0.5233325189347666, 'F': 0.4766674810652333}","{'J': 0.49230393354507695, 'F': 0.507696066454923}",4.4,3.6
