round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,2.213781626287733,2.7591772825773804,"{'J': 0.6790425012212995, 'F': 0.32095749877870056}","{'J': 0.5699633699633699, 'F': 0.43003663003663006}",5.4,6.0
2,J,J,4.789755762548827,5.384857381966629,"{'J': 0.6992426093330075, 'F': 0.3007573906669924}","{'J': 0.6893014167073767, 'F': 0.31069858329262334}",5.0,5.8
3,J,J,7.145536345331213,7.962914466947354,"{'J': 0.6370297997068881, 'F': 0.3629702002931119}","{'J': 0.5925744992672203, 'F': 0.40742550073277967}",6.0,3.6
4,J,J,9.54756760940449,10.546444848523656,"{'J': 0.6477772349780166, 'F': 0.3522227650219834}","{'J': 0.6114774114774115, 'F': 0.38852258852258853}",7.0,5.25
5,J,J,11.963143061607472,13.159870813672411,"{'J': 0.6619443087445042, 'F': 0.33805569125549584}","{'J': 0.6223742061553493, 'F': 0.3776257938446507}",6.4,4.4
6,J,J,14.333242158006934,15.749750129852094,"{'J': 0.6442002442002442, 'F': 0.3557997557997558}","{'J': 0.6002442002442002, 'F': 0.3997557997557998}",5.8,5.6
7,J,J,16.636745005916232,18.24445747429075,"{'J': 0.5964826575476306, 'F': 0.4035173424523693}","{'J': 0.5582417582417583, 'F': 0.44175824175824174}",5.8,3.2
8,J,J,18.88492450640475,20.723548445834474,"{'J': 0.5813385442110406, 'F': 0.41866145578895947}","{'J': 0.53515625, 'F': 0.46484375}",4.2,5.625
9,J,J,21.135704802497546,23.14835480267208,"{'J': 0.5621489621489622, 'F': 0.43785103785103785}","{'J': 0.52734375, 'F': 0.47265625}",6.8,6.4
10,J,J,23.451163250719247,25.61665527815555,"{'J': 0.5888101636941119, 'F': 0.4111898363058881}","{'J': 0.5582417582417583, 'F': 0.44175824175824174}",5.6,5.6
