round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,2.119825492859201,2.4513890603778252,"{'J': 0.550561797752809, 'F': 0.449438202247191}","{'J': 0.48424908424908425, 'F': 0.5157509157509158}",3.6,3.6
2,F,J,4.419020849176473,4.613775301874743,"{'J': 0.4766674810652333, 'F': 0.5233325189347666}","{'J': 0.504029304029304, 'F': 0.495970695970696}",3.6,4.2
3,F,F,6.727474306298388,6.7273839019236075,"{'J': 0.4610310285853897, 'F': 0.5389689714146103}","{'J': 0.5, 'F': 0.5}",3.2,2.2
4,J,J,9.083515474683029,8.986355484824388,"{'J': 0.5194234058148057, 'F': 0.4805765941851942}","{'J': 0.5388373229115779, 'F': 0.46116267708842207}",3.4,3.6
5,F,F,11.293465336966143,11.197478916324073,"{'J': 0.4805765941851942, 'F': 0.5194234058148057}","{'J': 0.48034188034188036, 'F': 0.5196581196581197}",4.2,2.8
6,J,J,13.62189259014297,13.44656943001268,"{'J': 0.5116051795748839, 'F': 0.48839482042511606}","{'J': 0.5274725274725275, 'F': 0.4725274725274725}",3.2,3.8
7,F,F,15.863817746793401,15.688494586663111,"{'J': 0.495970695970696, 'F': 0.504029304029304}","{'J': 0.495970695970696, 'F': 0.504029304029304}",4.0,3.6
8,J,J,18.127654423188105,18.009784844576874,"{'J': 0.5272416320547276, 'F': 0.47275836794527243}","{'J': 0.5157509157509158, 'F': 0.48424908424908425}",3.6,3.2
9,F,F,20.36295958549058,20.18763642536029,"{'J': 0.47275836794527243, 'F': 0.5272416320547276}","{'J': 0.48424908424908425, 'F': 0.5157509157509158}",3.2,3.8
10,J,J,22.67899649301562,22.464071611959362,"{'J': 0.5194234058148057, 'F': 0.4805765941851942}","{'J': 0.52734375, 'F': 0.47265625}",3.4,3.8
