round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,2.1651832221752008,1.8679409560736036,"{'J': 0.35927557513460595, 'F': 0.640724424865394}","{'J': 0.41872402835492545, 'F': 0.5812759716450746}",7.6,7.0
2,J,J,4.81438765984893,4.229450238480748,"{'J': 0.6078239608801956, 'F': 0.3921760391198044}","{'J': 0.6653629919335126, 'F': 0.3346370080664874}",6.8,7.6
3,F,F,7.163458109946777,6.248285854919104,"{'J': 0.43395303326810175, 'F': 0.5660469667318982}","{'J': 0.5, 'F': 0.5}",6.8,5.777777777777778
4,J,J,9.760181957747035,8.485434615669314,"{'J': 0.5506112469437653, 'F': 0.4493887530562347}","{'J': 0.6225262643537748, 'F': 0.3774737356462253}",7.4,7.6
5,F,F,12.047668830132272,10.540457494543276,"{'J': 0.437866927592955, 'F': 0.562133072407045}","{'J': 0.4843597262952102, 'F': 0.5156402737047898}",8.0,5.0
6,J,J,14.575070841925543,12.860137121194807,"{'J': 0.5698924731182796, 'F': 0.43010752688172044}","{'J': 0.6114369501466276, 'F': 0.3885630498533724}",6.4,7.6
7,F,F,16.893192062056638,14.925254706631856,"{'J': 0.4456123197262283, 'F': 0.5543876802737717}","{'J': 0.49621304666503785, 'F': 0.5037869533349622}",6.888888888888889,6.8
8,J,J,19.424116041413427,17.12943469683519,"{'J': 0.5273704789833822, 'F': 0.4726295210166178}","{'J': 0.5927192768140728, 'F': 0.4072807231859272}",6.8,6.6
9,F,J,21.78413305957537,19.254847609425287,"{'J': 0.4726295210166178, 'F': 0.5273704789833822}","{'J': 0.5195503421309873, 'F': 0.4804496578690127}",7.2,7.4
10,J,J,24.11498412041764,21.546740782560505,"{'J': 0.5272682807532404, 'F': 0.4727317192467596}","{'J': 0.5350598582946494, 'F': 0.4649401417053506}",7.4,6.0
