round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,2.8237285793152815,1.2363998548708919,"{'J': 0.22541233964569335, 'F': 0.7745876603543067}","{'J': 0.5428780845345712, 'F': 0.4571219154654288}",3.4,3.4
2,F,J,5.347091317194663,2.877759091055414,"{'J': 0.32763254336672365, 'F': 0.6723674566332764}","{'J': 0.5040332437056955, 'F': 0.4959667562943046}",3.6,4.2
3,F,F,7.780240897373396,4.471098361617008,"{'J': 0.3007573906669924, 'F': 0.6992426093330075}","{'J': 0.4687194525904203, 'F': 0.5312805474095796}",3.4,3.4
4,F,J,10.397679011190501,6.222423599792774,"{'J': 0.3774737356462253, 'F': 0.6225262643537748}","{'J': 0.550696310774493, 'F': 0.44930368922550695}",2.6,3.4
5,F,J,12.916454361137088,8.011265575184563,"{'J': 0.3774737356462253, 'F': 0.6225262643537748}","{'J': 0.5234604105571847, 'F': 0.47653958944281527}",3.6,1.8
6,F,J,15.42631242304435,9.846322413799134,"{'J': 0.39228138739618956, 'F': 0.6077186126038104}","{'J': 0.5272416320547276, 'F': 0.47275836794527243}",3.8,3.0
7,F,J,17.916799722367347,11.699717775166407,"{'J': 0.3960420229660396, 'F': 0.6039579770339604}","{'J': 0.5234604105571847, 'F': 0.47653958944281527}",1.8,2.0
8,F,J,20.476114208941592,13.580330766519214,"{'J': 0.4149560117302053, 'F': 0.5850439882697948}","{'J': 0.550696310774493, 'F': 0.44930368922550695}",1.8,2.0
9,F,J,22.980693230559933,15.428267508050842,"{'J': 0.3960420229660396, 'F': 0.6039579770339604}","{'J': 0.5273704789833822, 'F': 0.4726295210166178}",4.0,1.8
10,F,J,25.50376071678256,17.312439318729858,"{'J': 0.4111898363058881, 'F': 0.5888101636941119}","{'J': 0.5389689714146103, 'F': 0.4610310285853897}",3.6,2.4
