round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,1.8180033989953366,3.09572762932157,"{'J': 0.7280723185927193, 'F': 0.27192768140728074}","{'J': 0.4725274725274725, 'F': 0.5274725274725275}",5.2,3.2
2,F,F,3.9907328911828364,5.28798837150907,"{'J': 0.46875, 'F': 0.53125}","{'J': 0.46484375, 'F': 0.53515625}",4.6,4.6
3,F,J,6.31155103657953,7.452470928613176,"{'J': 0.4805765941851942, 'F': 0.5194234058148057}","{'J': 0.5118437118437118, 'F': 0.48815628815628814}",3.4,4.8
4,J,J,8.723061851119168,9.709453808947302,"{'J': 0.5274725274725275, 'F': 0.4725274725274725}","{'J': 0.5583781143136297, 'F': 0.4416218856863703}",5.2,3.8
5,F,F,10.948879180625722,11.936463799797997,"{'J': 0.48839482042511606, 'F': 0.5116051795748839}","{'J': 0.48815628815628814, 'F': 0.5118437118437118}",4.2,4.6
6,J,J,13.23813982568429,14.41696627456308,"{'J': 0.5888101636941119, 'F': 0.4111898363058881}","{'J': 0.550561797752809, 'F': 0.449438202247191}",4.6,5.6
7,J,F,15.406147028189416,16.780400196560404,"{'J': 0.5272416320547276, 'F': 0.47275836794527243}","{'J': 0.48815628815628814, 'F': 0.5118437118437118}",5.8,4.8
8,F,J,17.67024959229198,19.024356240516447,"{'J': 0.5, 'F': 0.5}","{'J': 0.504029304029304, 'F': 0.495970695970696}",4.6,5.2
9,J,F,19.908344830387218,21.302134018294225,"{'J': 0.5079365079365079, 'F': 0.49206349206349204}","{'J': 0.5, 'F': 0.5}",5.0,5.0
10,F,F,22.164388786431175,23.53803145419166,"{'J': 0.495970695970696, 'F': 0.504029304029304}","{'J': 0.5, 'F': 0.5}",5.2,5.0
