round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,2.3696357813602567,1.3837718379975343,"{'J': 0.2253968253968254, 'F': 0.7746031746031746}","{'J': 0.4225696140693698, 'F': 0.5774303859306302}",3.2,2.0
2,J,J,4.730116953654967,3.7058344442010553,"{'J': 0.5428780845345712, 'F': 0.4571219154654288}","{'J': 0.550561797752809, 'F': 0.449438202247191}",1.4,2.4
3,F,J,7.152442112723968,5.607523318905487,"{'J': 0.4035688095820093, 'F': 0.5964311904179908}","{'J': 0.507696066454923, 'F': 0.49230393354507695}",3.2,3.4
4,F,F,9.510168158215581,7.523246922394659,"{'J': 0.3997557997557998, 'F': 0.6002442002442002}","{'J': 0.48815628815628814, 'F': 0.5118437118437118}",3.4,1.4
5,F,J,11.922464239143393,9.52806429291902,"{'J': 0.43792766373411535, 'F': 0.5620723362658846}","{'J': 0.5194234058148057, 'F': 0.4805765941851942}",2.0,3.4
6,F,J,14.380187231003703,11.558332472859448,"{'J': 0.45334636052760136, 'F': 0.5466536394723986}","{'J': 0.5388373229115779, 'F': 0.46116267708842207}",2.6,3.4
7,F,J,16.865631990441717,13.577240837573475,"{'J': 0.45334636052760136, 'F': 0.5466536394723986}","{'J': 0.5466536394723986, 'F': 0.45334636052760136}",3.8,2.2
8,F,J,19.321053097957723,15.663185587453851,"{'J': 0.47275836794527243, 'F': 0.5272416320547276}","{'J': 0.5466536394723986, 'F': 0.45334636052760136}",1.0,3.6
9,F,J,21.77647420547373,17.74913033733423,"{'J': 0.47275836794527243, 'F': 0.5272416320547276}","{'J': 0.5466536394723986, 'F': 0.45334636052760136}",1.8,2.6
10,F,J,24.28543412142875,19.790900390247856,"{'J': 0.4649401417053506, 'F': 0.5350598582946494}","{'J': 0.5583781143136297, 'F': 0.4416218856863703}",1.6,1.0
