round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,2.6743894816962133,1.8246690640076675,"{'J': 0.4111898363058881, 'F': 0.5888101636941119}","{'J': 0.5811339198435973, 'F': 0.41886608015640275}",2.4,3.2
2,F,J,5.237066570118294,3.6714365321732574,"{'J': 0.4035173424523693, 'F': 0.5964826575476306}","{'J': 0.5466992665036675, 'F': 0.45330073349633254}",3.4,3.4
3,F,J,7.82277125245219,5.466485959758103,"{'J': 0.38852258852258853, 'F': 0.6114774114774115}","{'J': 0.5466536394723986, 'F': 0.45334636052760136}",3.4,3.6
4,F,J,10.428390960539526,7.393049105329311,"{'J': 0.43785103785103785, 'F': 0.5621489621489622}","{'J': 0.5736623503542634, 'F': 0.4263376496457366}",2.0,1.0
5,F,J,12.987609214302697,9.468003174563055,"{'J': 0.48448570730515517, 'F': 0.5155142926948448}","{'J': 0.5813385442110406, 'F': 0.41866145578895947}",1.8,3.4
6,J,J,15.570827479523944,11.648836537038887,"{'J': 0.5272416320547276, 'F': 0.47275836794527243}","{'J': 0.6077186126038104, 'F': 0.39228138739618956}",1.6,2.2
7,F,F,17.775616285680606,13.535396158820786,"{'J': 0.3702979970688813, 'F': 0.6297020029311187}","{'J': 0.43394383394383396, 'F': 0.566056166056166}",1.6,2.0
8,J,J,20.21918365485114,15.745733533545069,"{'J': 0.5156402737047898, 'F': 0.4843597262952102}","{'J': 0.5622862725940401, 'F': 0.43771372740595993}",1.8,1.6
9,F,F,22.579887467167854,17.737424638139398,"{'J': 0.426197458455523, 'F': 0.5738025415444771}","{'J': 0.5, 'F': 0.5}",2.0,1.8
10,J,J,25.004853347447686,19.987853867948058,"{'J': 0.5272416320547276, 'F': 0.47275836794527243}","{'J': 0.5621489621489622, 'F': 0.43785103785103785}",2.4,2.4
