round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,2.3556586318248085,2.660983497481868,"{'J': 0.6687835857352222, 'F': 0.3312164142647777}","{'J': 0.6077186126038104, 'F': 0.39228138739618956}",6.2,6.0
2,J,J,4.845725564647665,5.289469548445319,"{'J': 0.6826288785731737, 'F': 0.3173711214268263}","{'J': 0.654945054945055, 'F': 0.34505494505494505}",6.8,6.0
3,J,F,6.945652268776666,7.889640572144318,"{'J': 0.6000488639139995, 'F': 0.39995113608600047}","{'J': 0.5, 'F': 0.5}",7.0,3.6
4,J,J,9.249619206941325,10.384130226478982,"{'J': 0.5964826575476306, 'F': 0.4035173424523693}","{'J': 0.5583781143136297, 'F': 0.4416218856863703}",6.0,5.4
5,J,J,11.437675345559262,12.804848833714443,"{'J': 0.550561797752809, 'F': 0.449438202247191}","{'J': 0.504029304029304, 'F': 0.495970695970696}",4.4,6.8
6,J,F,13.61696799972371,15.141650645388049,"{'J': 0.5196581196581197, 'F': 0.48034188034188036}","{'J': 0.48815628815628814, 'F': 0.5118437118437118}",6.0,6.8
7,J,J,15.884324558921989,17.69404448180729,"{'J': 0.6114774114774115, 'F': 0.38852258852258853}","{'J': 0.5544699560332194, 'F': 0.44553004396678064}",7.2,6.8
8,J,J,18.02048077551777,20.308833177035545,"{'J': 0.6114774114774115, 'F': 0.38852258852258853}","{'J': 0.5157509157509158, 'F': 0.48424908424908425}",6.0,5.8
9,J,J,20.214414898714224,22.715888977447477,"{'J': 0.5466536394723986, 'F': 0.45334636052760136}","{'J': 0.504029304029304, 'F': 0.495970695970696}",5.6,5.8
10,J,J,22.41760930513286,25.151755396215705,"{'J': 0.5583781143136297, 'F': 0.4416218856863703}","{'J': 0.5118437118437118, 'F': 0.48815628815628814}",6.0,6.0
