round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,2.696445678531198,1.3539096413946234,"{'J': 0.25091619838749085, 'F': 0.7490838016125092}","{'J': 0.5194234058148057, 'F': 0.4805765941851942}",2.0,3.2
2,F,F,4.925553670863104,3.4098633516924037,"{'J': 0.4301785277573979, 'F': 0.5698214722426022}","{'J': 0.46480938416422285, 'F': 0.5351906158357771}",2.0,2.6
3,F,J,7.336468388220615,5.470080957297432,"{'J': 0.45712885840274375, 'F': 0.5428711415972562}","{'J': 0.5272682807532404, 'F': 0.4727317192467596}",1.8,3.2
4,F,J,9.79333909067062,7.478382443649237,"{'J': 0.44547677261613694, 'F': 0.5545232273838631}","{'J': 0.5351906158357771, 'F': 0.46480938416422285}",2.0,1.8
5,F,J,12.233537963216449,9.548919833205144,"{'J': 0.4650366748166259, 'F': 0.5349633251833741}","{'J': 0.5389689714146103, 'F': 0.4610310285853897}",1.0,2.0
6,F,J,14.725577983837258,11.553967630834467,"{'J': 0.4493887530562347, 'F': 0.5506112469437653}","{'J': 0.5467871976545321, 'F': 0.45321280234546785}",1.0,1.0
7,F,J,17.090732511883964,13.58892558420824,"{'J': 0.4417808219178082, 'F': 0.5582191780821918}","{'J': 0.5078201368523949, 'F': 0.4921798631476051}",2.0,3.2
8,F,J,19.50701570026274,15.559036743916371,"{'J': 0.42640586797066016, 'F': 0.5735941320293398}","{'J': 0.5156402737047898, 'F': 0.4843597262952102}",3.6,1.8
9,F,J,21.895352893474136,17.54030259271909,"{'J': 0.42640586797066016, 'F': 0.5735941320293398}","{'J': 0.5078201368523949, 'F': 0.4921798631476051}",1.0,2.4
10,F,J,24.328143018182303,19.60209870971135,"{'J': 0.4608610567514677, 'F': 0.5391389432485323}","{'J': 0.5350598582946494, 'F': 0.4649401417053506}",1.8,2.0
