round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,2.24057021117966,2.471641222534279,"{'J': 0.5773649474456123, 'F': 0.42263505255438766}","{'J': 0.5311507451746885, 'F': 0.46884925482531153}",6.2,6.0
2,F,F,4.749121396129574,4.118355124317812,"{'J': 0.32763254336672365, 'F': 0.6723674566332764}","{'J': 0.5, 'F': 0.5}",5.8,6.2
3,J,J,7.103133376756036,6.548152810866966,"{'J': 0.5812133072407045, 'F': 0.4187866927592955}","{'J': 0.566056166056166, 'F': 0.43394383394383396}",6.0,6.0
4,F,J,9.380477126756036,8.786434060866966,"{'J': 0.5, 'F': 0.5}","{'J': 0.5078125, 'F': 0.4921875}",5.8,5.8
5,J,J,11.694683649628761,11.234983524628799,"{'J': 0.5813385442110406, 'F': 0.41866145578895947}","{'J': 0.5544699560332194, 'F': 0.44553004396678064}",6.4,4.6
6,J,J,13.952595084232108,13.569894106351011,"{'J': 0.5311507451746885, 'F': 0.46884925482531153}","{'J': 0.5157509157509158, 'F': 0.48424908424908425}",7.0,6.2
7,J,J,16.224662376822245,15.821213625933419,"{'J': 0.5037869533349622, 'F': 0.49621304666503785}","{'J': 0.5079365079365079, 'F': 0.49206349206349204}",6.8,5.8
8,J,J,18.480840246242234,18.134835530808683,"{'J': 0.5233325189347666, 'F': 0.4766674810652333}","{'J': 0.5118437118437118, 'F': 0.48815628815628814}",5.6,6.0
9,J,J,20.752480585070074,20.56097544991735,"{'J': 0.566056166056166, 'F': 0.43394383394383396}","{'J': 0.53515625, 'F': 0.46484375}",6.6,6.4
10,J,J,23.018445341972104,22.99992514299089,"{'J': 0.5697532372343025, 'F': 0.4302467627656975}","{'J': 0.53515625, 'F': 0.46484375}",6.4,6.0
