round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,0.573778514261317,3.8513867118543748,"{'J': 0.7577867350677904, 'F': 0.2422132649322096}","{'J': 0.10226509554917883, 'F': 0.8977349044508212}",4.6,3.0
2,F,F,2.599923095349932,6.069833591325336,"{'J': 0.4571219154654288, 'F': 0.5428780845345712}","{'J': 0.41866145578895947, 'F': 0.5813385442110406}",3.8,3.6
3,J,J,4.92634245744604,8.396252953421445,"{'J': 0.5389689714146103, 'F': 0.4610310285853897}","{'J': 0.5389689714146103, 'F': 0.4610310285853897}",3.8,4.2
4,F,F,6.969124162863478,10.572700260421815,"{'J': 0.44539457610554606, 'F': 0.554605423894454}","{'J': 0.41866145578895947, 'F': 0.5813385442110406}",3.6,2.6
5,J,J,9.2227568271663,13.03889095062251,"{'J': 0.5775714634742243, 'F': 0.4224285365257757}","{'J': 0.5350598582946494, 'F': 0.4649401417053506}",3.4,3.4
6,F,F,11.299068345202135,15.328901222431481,"{'J': 0.48826979472140764, 'F': 0.5117302052785924}","{'J': 0.44553004396678064, 'F': 0.5544699560332194}",3.2,3.6
7,J,J,13.555091393021202,17.90641613231319,"{'J': 0.6187683284457478, 'F': 0.3812316715542522}","{'J': 0.5544699560332194, 'F': 0.44553004396678064}",3.2,4.6
8,F,F,15.645127308537365,20.190610010200434,"{'J': 0.48826979472140764, 'F': 0.5117302052785924}","{'J': 0.449438202247191, 'F': 0.550561797752809}",3.0,4.4
9,J,J,17.966920018561474,22.64573209000537,"{'J': 0.5850439882697948, 'F': 0.4149560117302053}","{'J': 0.5583781143136297, 'F': 0.4416218856863703}",3.2,4.4
10,J,F,20.162064771194622,24.997231523058677,"{'J': 0.5272416320547276, 'F': 0.47275836794527243}","{'J': 0.495970695970696, 'F': 0.504029304029304}",4.2,3.6
