round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,2.069655684002594,2.646188173357842,"{'J': 0.6113964294448521, 'F': 0.38860357055514794}","{'J': 0.49608993157380255, 'F': 0.5039100684261975}",6.4,3.8
2,F,F,4.205485998884486,4.5588639490216085,"{'J': 0.3703251038865803, 'F': 0.6296748961134196}","{'J': 0.4149560117302053, 'F': 0.5850439882697948}",4.2,5.8
3,F,F,6.360113920400658,6.656298975233103,"{'J': 0.43409146490584494, 'F': 0.5659085350941551}","{'J': 0.44553004396678064, 'F': 0.5544699560332194}",5.8,3.8
4,J,F,8.518975376874875,8.990478829305298,"{'J': 0.5156402737047898, 'F': 0.4843597262952102}","{'J': 0.4805765941851942, 'F': 0.5194234058148057}",8.0,1.0
5,F,F,10.67368564215198,11.144521303671734,"{'J': 0.45321280234546785, 'F': 0.5467871976545321}","{'J': 0.45334636052760136, 'F': 0.5466536394723986}",6.2,6.0
6,J,F,12.83029078380388,13.457510379523256,"{'J': 0.5079442679051577, 'F': 0.4920557320948423}","{'J': 0.4766674810652333, 'F': 0.5233325189347666}",6.8,5.2
7,F,F,14.989411589116521,15.655722316035506,"{'J': 0.46884925482531153, 'F': 0.5311507451746885}","{'J': 0.4610310285853897, 'F': 0.5389689714146103}",6.0,6.4
8,J,J,17.20078309894882,18.02224659719453,"{'J': 0.5350598582946494, 'F': 0.4649401417053506}","{'J': 0.504029304029304, 'F': 0.495970695970696}",6.0,5.6
9,F,F,19.29951685041435,20.257121968552518,"{'J': 0.47275836794527243, 'F': 0.5272416320547276}","{'J': 0.44553004396678064, 'F': 0.5544699560332194}",4.4,6.2
10,J,F,21.398763900836045,22.70696760192071,"{'J': 0.5467871976545321, 'F': 0.45321280234546785}","{'J': 0.4766674810652333, 'F': 0.5233325189347666}",4.6,6.0
