round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,3.1190771901709398,1.2213312728937726,"{'J': 0.25390625, 'F': 0.74609375}","{'J': 0.6334554334554334, 'F': 0.3665445665445665}",1.2,2.0
2,J,J,5.754702062834134,3.6631654910251967,"{'J': 0.6370297997068881, 'F': 0.3629702002931119}","{'J': 0.6757879306132422, 'F': 0.3242120693867579}",2.6,2.0
3,F,F,8.205121004654686,5.361888786997648,"{'J': 0.33805569125549584, 'F': 0.6619443087445042}","{'J': 0.48839482042511606, 'F': 0.5116051795748839}",4.6,2.0
4,F,J,10.787495043794724,7.265906877141776,"{'J': 0.4264777723497802, 'F': 0.5735222276502199}","{'J': 0.5621489621489622, 'F': 0.43785103785103785}",1.8,3.4
5,F,J,13.368971938335516,9.245463230570575,"{'J': 0.45334636052760136, 'F': 0.5466536394723986}","{'J': 0.57373046875, 'F': 0.42626953125}",1.8,2.8
6,F,J,15.961415327262422,11.17734495893582,"{'J': 0.43785103785103785, 'F': 0.5621489621489622}","{'J': 0.5699633699633699, 'F': 0.43003663003663006}",1.8,2.4
7,F,J,18.599599956362802,12.984027756534369,"{'J': 0.3997557997557998, 'F': 0.6002442002442002}","{'J': 0.566056166056166, 'F': 0.43394383394383396}",3.4,2.0
8,F,J,21.24698852285249,14.818750239718014,"{'J': 0.41098901098901097, 'F': 0.589010989010989}","{'J': 0.5735222276502199, 'F': 0.4264777723497802}",3.0,1.4
9,F,J,23.866469555898814,16.59064944570034,"{'J': 0.3849535906204201, 'F': 0.6150464093795799}","{'J': 0.5544699560332194, 'F': 0.44553004396678064}",3.6,2.0
10,F,J,26.520213506649913,18.412868556365336,"{'J': 0.40742550073277967, 'F': 0.5925744992672203}","{'J': 0.57373046875, 'F': 0.42626953125}",2.6,3.4
