round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,1.81613397789445,2.4481712271996736,"{'J': 0.5040332437056955, 'F': 0.4959667562943046}","{'J': 0.3776257938446507, 'F': 0.6223742061553493}",5.0,6.666666666666667
2,J,F,3.812080718485848,5.1184711263932225,"{'J': 0.6075268817204301, 'F': 0.3924731182795699}","{'J': 0.47265625, 'F': 0.52734375}",4.0,4.8
3,J,F,5.939635245611948,7.500065548436233,"{'J': 0.5273704789833822, 'F': 0.4726295210166178}","{'J': 0.4765625, 'F': 0.5234375}",5.6,3.4
4,J,F,8.078924122963523,9.853658954861837,"{'J': 0.5194234058148057, 'F': 0.4805765941851942}","{'J': 0.4765625, 'F': 0.5234375}",6.2,5.2
5,J,F,10.241356951493078,12.307982354959542,"{'J': 0.5583781143136297, 'F': 0.4416218856863703}","{'J': 0.5, 'F': 0.5}",5.111111111111111,3.8
6,J,F,12.387937059226374,14.747726556247843,"{'J': 0.550696310774493, 'F': 0.44930368922550695}","{'J': 0.49206349206349204, 'F': 0.5079365079365079}",5.8,6.0
7,J,F,14.56352765480231,17.040542516789188,"{'J': 0.5037869533349622, 'F': 0.49621304666503785}","{'J': 0.48034188034188036, 'F': 0.5196581196581197}",6.2,3.4
8,J,F,16.714082743495684,19.445161021774172,"{'J': 0.5389689714146103, 'F': 0.4610310285853897}","{'J': 0.48815628815628814, 'F': 0.5118437118437118}",4.4,5.4
9,J,F,18.89372468854198,21.781138555113053,"{'J': 0.5194234058148057, 'F': 0.4805765941851942}","{'J': 0.48815628815628814, 'F': 0.5118437118437118}",4.6,5.6
10,J,F,21.015130518617717,24.0972604018636,"{'J': 0.5037869533349622, 'F': 0.49621304666503785}","{'J': 0.46484375, 'F': 0.53515625}",5.8,4.6
