round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,2.1110642160727675,2.499370944228017,"{'J': 0.566056166056166, 'F': 0.43394383394383396}","{'J': 0.48839482042511606, 'F': 0.5116051795748839}",2.6,2.0
2,F,J,4.512135231698943,4.530751847830398,"{'J': 0.4456123197262283, 'F': 0.5543876802737717}","{'J': 0.5195503421309873, 'F': 0.4804496578690127}",2.0,1.4
3,F,J,6.842128217362902,6.6463114220408555,"{'J': 0.46480938416422285, 'F': 0.5351906158357771}","{'J': 0.507696066454923, 'F': 0.49230393354507695}",1.8,3.8
4,F,J,9.220988657443527,8.83045584544667,"{'J': 0.49621304666503785, 'F': 0.5037869533349622}","{'J': 0.53515625, 'F': 0.46484375}",2.0,1.8
5,F,J,11.57628590028554,10.991519030140624,"{'J': 0.48448570730515517, 'F': 0.5155142926948448}","{'J': 0.5233325189347666, 'F': 0.4766674810652333}",2.4,1.0
6,F,J,13.895142329574416,13.134484759473322,"{'J': 0.47275836794527243, 'F': 0.5272416320547276}","{'J': 0.5079365079365079, 'F': 0.49206349206349204}",1.8,1.8
7,J,J,16.20893714269144,15.390268004309474,"{'J': 0.5117302052785924, 'F': 0.48826979472140764}","{'J': 0.5233325189347666, 'F': 0.4766674810652333}",1.0,3.4
8,F,F,18.377507254588007,17.424495175316935,"{'J': 0.4147532975085491, 'F': 0.5852467024914509}","{'J': 0.4416218856863703, 'F': 0.5583781143136297}",2.0,3.8
9,J,J,20.56536108167956,19.84568403613443,"{'J': 0.550696310774493, 'F': 0.44930368922550695}","{'J': 0.504029304029304, 'F': 0.495970695970696}",2.0,2.0
10,F,F,22.733697265407876,22.130682814536577,"{'J': 0.5, 'F': 0.5}","{'J': 0.4766674810652333, 'F': 0.5233325189347666}",1.0,2.0
