round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,3.1071152453033095,1.9603914557268796,"{'J': 0.5312805474095796, 'F': 0.4687194525904203}","{'J': 0.7606253053248656, 'F': 0.23937469467513434}",6.0,5.6
2,J,J,5.9070246088857115,4.48601104732816,"{'J': 0.7057673509286413, 'F': 0.29423264907135877}","{'J': 0.7606253053248656, 'F': 0.23937469467513434}",5.2,4.6
3,J,J,8.582308559501522,7.01226006024546,"{'J': 0.679208404593208, 'F': 0.3207915954067921}","{'J': 0.7090153921329099, 'F': 0.29098460786709013}",6.0,3.8
4,J,J,11.275129438157787,9.504738891503727,"{'J': 0.6689469826533105, 'F': 0.33105301734668946}","{'J': 0.7090153921329099, 'F': 0.29098460786709013}",6.2,5.4
5,J,J,14.0582046809196,12.023802544134094,"{'J': 0.6992426093330075, 'F': 0.3007573906669924}","{'J': 0.7520449273592968, 'F': 0.2479550726407032}",3.6,4.4
6,J,J,16.830027389653793,14.601098775107872,"{'J': 0.7217200097727828, 'F': 0.2782799902272172}","{'J': 0.7606253053248656, 'F': 0.23937469467513434}",5.0,4.0
7,J,J,19.613034134043602,17.157817497637584,"{'J': 0.7153677009528463, 'F': 0.2846322990471537}","{'J': 0.7606253053248656, 'F': 0.23937469467513434}",5.0,3.4
8,J,J,22.40347239465536,19.609555669652167,"{'J': 0.6723674566332764, 'F': 0.32763254336672365}","{'J': 0.7401074743527113, 'F': 0.2598925256472887}",5.8,3.6
9,J,J,25.177477554914205,22.03587728758385,"{'J': 0.658357771260997, 'F': 0.3416422287390029}","{'J': 0.727894479726429, 'F': 0.2721055202735711}",5.6,5.2
10,J,J,28.020733435034497,24.469139145431402,"{'J': 0.6757879306132422, 'F': 0.3242120693867579}","{'J': 0.7577867350677904, 'F': 0.2422132649322096}",4.0,5.8
