round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,2.0391892766678987,2.040165958318902,"{'J': 0.39995113608600047, 'F': 0.6000488639139995}","{'J': 0.3997557997557998, 'F': 0.6002442002442002}",4.6,4.4
2,F,F,4.318208970807016,4.143275562059779,"{'J': 0.45321280234546785, 'F': 0.5467871976545321}","{'J': 0.48839482042511606, 'F': 0.5116051795748839}",3.4,4.0
3,F,F,6.609071418889108,6.297929849868233,"{'J': 0.47275836794527243, 'F': 0.5272416320547276}","{'J': 0.5, 'F': 0.5}",1.8,3.2
4,F,J,9.008778235405112,8.384974737548351,"{'J': 0.4649401417053506, 'F': 0.5350598582946494}","{'J': 0.5274725274725275, 'F': 0.4725274725274725}",3.2,4.0
5,J,J,11.513460669186006,10.600346406083958,"{'J': 0.5272416320547276, 'F': 0.47275836794527243}","{'J': 0.5851037851037851, 'F': 0.4148962148962149}",4.6,3.8
6,J,J,13.914474780401658,12.904319577002266,"{'J': 0.5428780845345712, 'F': 0.4571219154654288}","{'J': 0.5622862725940401, 'F': 0.43771372740595993}",3.4,2.8
7,J,J,16.2778230047981,15.26766780139871,"{'J': 0.5583781143136297, 'F': 0.4416218856863703}","{'J': 0.5583781143136297, 'F': 0.4416218856863703}",3.4,4.0
8,J,J,18.641436050818623,17.534216036133124,"{'J': 0.5233325189347666, 'F': 0.4766674810652333}","{'J': 0.5427454811919883, 'F': 0.4572545188080117}",2.8,2.8
9,J,J,21.066878777095603,19.784435559713543,"{'J': 0.5272416320547276, 'F': 0.47275836794527243}","{'J': 0.5622862725940401, 'F': 0.43771372740595993}",3.8,3.6
10,J,J,23.466565661335988,22.067531163859027,"{'J': 0.5350598582946494, 'F': 0.4649401417053506}","{'J': 0.5583781143136297, 'F': 0.4416218856863703}",2.8,3.4
