round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,2.713122958236696,3.167664498599845,"{'J': 0.9871779216021492, 'F': 0.012822078397850776}","{'J': 0.8962696135295195, 'F': 0.1037303864704805}",5.6,5.8
2,J,J,5.184052745295515,6.181352602610529,"{'J': 0.8396871945259042, 'F': 0.1603128054740958}","{'J': 0.7311355311355311, 'F': 0.26886446886446885}",3.8,6.0
3,J,J,7.523049495000998,9.241420845011575,"{'J': 0.8266764382557713, 'F': 0.17332356174422867}","{'J': 0.6824621397166585, 'F': 0.31753786028334147}",5.2,6.0
4,J,J,9.761440899725166,12.277841703518922,"{'J': 0.7930613242120694, 'F': 0.20693867578793063}","{'J': 0.6334554334554334, 'F': 0.3665445665445665}",5.6,3.8
5,J,J,12.009946817487222,15.221264202602836,"{'J': 0.7577867350677904, 'F': 0.2422132649322096}","{'J': 0.6188034188034188, 'F': 0.3811965811965812}",4.2,4.6
6,J,J,14.375631627364044,18.101157413093333,"{'J': 0.7577867350677904, 'F': 0.2422132649322096}","{'J': 0.654945054945055, 'F': 0.34505494505494505}",4.6,4.4
7,J,J,16.70181229140499,21.00946338275739,"{'J': 0.7606253053248656, 'F': 0.23937469467513434}","{'J': 0.6442002442002442, 'F': 0.3557997557997558}",3.8,4.8
8,J,J,18.993673943882328,23.86232870838108,"{'J': 0.73100415343269, 'F': 0.26899584656731}","{'J': 0.6188034188034188, 'F': 0.3811965811965812}",5.6,5.555555555555555
9,J,J,21.278664576112824,26.61214144246348,"{'J': 0.6893014167073767, 'F': 0.31069858329262334}","{'J': 0.5963369963369963, 'F': 0.40366300366300367}",5.4,3.6
10,J,J,23.60000826313957,29.325776296823516,"{'J': 0.6824621397166585, 'F': 0.31753786028334147}","{'J': 0.60400390625, 'F': 0.39599609375}",5.2,3.8
