round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,1.714586255259467,2.4070057461960643,"{'J': 0.47653958944281527, 'F': 0.5234604105571847}","{'J': 0.33805569125549584, 'F': 0.6619443087445042}",5.2,5.4
2,J,J,4.058722829676578,5.009976008584088,"{'J': 0.6443412368614031, 'F': 0.3556587631385969}","{'J': 0.5925744992672203, 'F': 0.40742550073277967}",4.6,5.2
3,J,F,6.124278410646836,7.407863835742235,"{'J': 0.5235883647030066, 'F': 0.4764116352969934}","{'J': 0.4571219154654288, 'F': 0.5428780845345712}",4.6,5.6
4,J,J,8.334955355063238,9.774422639400697,"{'J': 0.5349633251833741, 'F': 0.4650366748166259}","{'J': 0.5037869533349622, 'F': 0.49621304666503785}",4.8,5.0
5,F,F,10.516130854610783,11.974499469904773,"{'J': 0.4726295210166178, 'F': 0.5273704789833822}","{'J': 0.46884925482531153, 'F': 0.5311507451746885}",5.4,5.6
6,J,J,12.765175662333121,14.474127946549181,"{'J': 0.5889540566959922, 'F': 0.41104594330400784}","{'J': 0.5388373229115779, 'F': 0.46116267708842207}",6.0,6.4
7,J,F,14.907506449825199,16.792922055665873,"{'J': 0.5078201368523949, 'F': 0.4921798631476051}","{'J': 0.4725274725274725, 'F': 0.5274725274725275}",4.8,4.6
8,J,J,17.118877959657496,19.159446336824896,"{'J': 0.5350598582946494, 'F': 0.4649401417053506}","{'J': 0.504029304029304, 'F': 0.495970695970696}",4.4,5.8
9,J,F,19.267954980252867,21.463666284368713,"{'J': 0.5037869533349622, 'F': 0.49621304666503785}","{'J': 0.47275836794527243, 'F': 0.5272416320547276}",6.4,4.6
10,J,F,21.414735789955024,23.902938622517457,"{'J': 0.550561797752809, 'F': 0.449438202247191}","{'J': 0.49206349206349204, 'F': 0.5079365079365079}",5.4,6.2
