round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,5.221401339486969,7.726058425945482,"{'J': 0.7956910270534949, 'F': 0.20430897294650507}","{'J': 0.437882871845136, 'F': 0.562117128154864}",6.0,5.6,6.0,4.0,7.0,8.0,5.0,6.0,4.0,6.0,8.0,4.0
2,J,J,11.106330903592891,14.923194620073641,"{'J': 0.6991432068543452, 'F': 0.30085679314565483}","{'J': 0.5116851168511685, 'F': 0.4883148831488315}",6.4,5.6,6.0,7.0,6.0,8.0,5.0,6.0,4.0,6.0,8.0,4.0
3,J,J,17.126670010948224,22.881592915896274,"{'J': 0.8198209248129523, 'F': 0.1801790751870477}","{'J': 0.5429553264604811, 'F': 0.4570446735395189}",6.0,5.6,6.0,5.0,7.0,8.0,4.0,6.0,4.0,6.0,8.0,4.0
4,J,J,22.93375117449533,30.214104661241187,"{'J': 0.7218673218673218, 'F': 0.2781326781326781}","{'J': 0.5039486673247778, 'F': 0.4960513326752221}",6.4,5.6,6.0,7.0,6.0,8.0,5.0,6.0,4.0,6.0,8.0,4.0
5,J,J,28.733803879540208,37.583422376007775,"{'J': 0.7279862644101055, 'F': 0.27201373558989456}","{'J': 0.5038055487355757, 'F': 0.49619445126442424}",6.4,5.6,6.0,7.0,6.0,8.0,5.0,6.0,4.0,6.0,8.0,4.0
6,J,J,34.65760156910065,45.10734358991963,"{'J': 0.7519902020820576, 'F': 0.24800979791794245}","{'J': 0.5234011271747121, 'F': 0.4765988728252879}",6.4,5.6,6.0,7.0,6.0,8.0,5.0,6.0,4.0,6.0,8.0,4.0
7,J,J,40.616364902149506,52.3875114277438,"{'J': 0.7122884473877852, 'F': 0.28771155261221487}","{'J': 0.5235163752770253, 'F': 0.4764836247229746}",6.4,5.6,6.0,7.0,6.0,8.0,5.0,6.0,4.0,6.0,8.0,4.0
8,J,J,46.71295570162164,59.69224147703207,"{'J': 0.7153714145623927, 'F': 0.2846285854376073}","{'J': 0.5427800931600882, 'F': 0.45721990683991176}",6.4,5.6,6.0,7.0,6.0,8.0,5.0,6.0,4.0,6.0,8.0,4.0
9,J,J,52.827447503138146,67.097219304248,"{'J': 0.7311459353574926, 'F': 0.26885406464250733}","{'J': 0.5467907888290053, 'F': 0.4532092111709946}",6.4,5.6,6.0,7.0,6.0,8.0,5.0,6.0,4.0,6.0,8.0,4.0
10,J,J,58.73579776462408,74.52873592265142,"{'J': 0.7372030369826108, 'F': 0.2627969630173892}","{'J': 0.5196078431372549, 'F': 0.4803921568627451}",6.4,5.8,6.0,7.0,6.0,8.0,5.0,6.0,5.0,6.0,8.0,4.0
