round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,5.306832780091609,6.657217016201278,"{'J': 0.6039579770339604, 'F': 0.3960420229660396}","{'J': 0.41104594330400784, 'F': 0.5889540566959922}",5.2,4.2,4.0,6.0,5.0,8.0,3.0,4.0,3.0,4.0,8.0,2.0
2,J,F,11.02663463744583,13.26926536277735,"{'J': 0.6001955034213099, 'F': 0.3998044965786901}","{'J': 0.4727317192467596, 'F': 0.5272682807532404}",5.2,4.4,4.0,5.0,6.0,8.0,3.0,4.0,5.0,4.0,6.0,3.0
3,J,J,16.911769530743214,20.283062874695545,"{'J': 0.6689486552567238, 'F': 0.3310513447432763}","{'J': 0.5077111383108935, 'F': 0.49228886168910646}",5.2,5.2,4.0,6.0,5.0,8.0,3.0,6.0,4.0,5.0,8.0,3.0
4,J,J,22.77687753337265,27.61778965593495,"{'J': 0.7218008319060436, 'F': 0.27819916809395645}","{'J': 0.5118552921046199, 'F': 0.4881447078953801}",5.2,5.2,4.0,6.0,5.0,8.0,3.0,6.0,4.0,5.0,8.0,3.0
5,J,F,28.46710212592201,34.50772176289439,"{'J': 0.6478804214653271, 'F': 0.35211957853467285}","{'J': 0.4764936336924584, 'F': 0.5235063663075417}",5.2,5.2,4.0,6.0,5.0,8.0,3.0,6.0,4.0,5.0,8.0,3.0
6,J,F,34.01611326138526,41.56039179258549,"{'J': 0.6758013212625398, 'F': 0.3241986787374602}","{'J': 0.46099290780141844, 'F': 0.5390070921985816}",5.2,5.4,4.0,6.0,5.0,8.0,3.0,4.0,6.0,5.0,8.0,4.0
7,J,F,39.68229053231995,48.57380121962982,"{'J': 0.6689553702795488, 'F': 0.3310446297204512}","{'J': 0.4764936336924584, 'F': 0.5235063663075417}",5.2,5.2,4.0,6.0,5.0,8.0,3.0,4.0,6.0,5.0,8.0,3.0
8,J,F,45.258789876651655,55.04610079059574,"{'J': 0.5736661771904062, 'F': 0.42633382280959375}","{'J': 0.44569471624266144, 'F': 0.5543052837573386}",5.2,5.2,4.0,6.0,5.0,8.0,3.0,4.0,6.0,5.0,8.0,3.0
9,J,F,50.864566365674975,61.83353959934237,"{'J': 0.629801810619036, 'F': 0.37019818938096405}","{'J': 0.46099290780141844, 'F': 0.5390070921985816}",5.2,5.2,4.0,6.0,5.0,8.0,3.0,6.0,4.0,5.0,8.0,3.0
10,J,F,56.4804018481414,68.3447630980194,"{'J': 0.5812133072407045, 'F': 0.4187866927592955}","{'J': 0.45330073349633254, 'F': 0.5466992665036675}",5.2,5.4,4.0,6.0,5.0,8.0,3.0,4.0,6.0,5.0,8.0,4.0
