round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,6.366199418747395,8.235610572174103,"{'J': 0.8558139534883721, 'F': 0.14418604651162792}","{'J': 0.5887552172845568, 'F': 0.4112447827154432}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
2,J,F,11.933951260518509,14.538790965577316,"{'J': 0.5428220858895706, 'F': 0.45717791411042946}","{'J': 0.4377608642278419, 'F': 0.5622391357721581}",6.4,5.8,6.0,7.0,6.0,8.0,5.0,6.0,5.0,6.0,8.0,4.0
3,J,J,17.846849068596214,21.55179290583255,"{'J': 0.6688086999505685, 'F': 0.33119130004943154}","{'J': 0.51165096678235, 'F': 0.48834903321765}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
4,J,J,24.00898429381082,29.0540811968944,"{'J': 0.7460474308300395, 'F': 0.25395256916996045}","{'J': 0.5545969928518609, 'F': 0.445403007148139}",6.4,5.6,6.0,7.0,6.0,8.0,5.0,6.0,4.0,6.0,8.0,4.0
5,J,J,30.142095685215242,36.29985306267911,"{'J': 0.7057956777996071, 'F': 0.29420432220039294}","{'J': 0.546844181459566, 'F': 0.4531558185404339}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
6,J,J,36.172897678481704,43.4610785355914,"{'J': 0.6927236971484759, 'F': 0.3072763028515241}","{'J': 0.5312346286276439, 'F': 0.46876537137235613}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
7,J,J,42.17629033424133,50.62158648677178,"{'J': 0.6927044952100221, 'F': 0.3072955047899779}","{'J': 0.527402310149914, 'F': 0.472597689850086}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
8,J,J,48.14923384597709,57.801560535361304,"{'J': 0.6959724950884086, 'F': 0.30402750491159136}","{'J': 0.5235395612521567, 'F': 0.4764604387478432}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
9,J,J,54.18233774633763,64.9414826720458,"{'J': 0.6892822025565388, 'F': 0.3107177974434612}","{'J': 0.5311653116531165, 'F': 0.46883468834688347}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
10,J,J,60.238968691194685,72.12364199923039,"{'J': 0.6959941017449005, 'F': 0.30400589825509955}","{'J': 0.535204332840965, 'F': 0.464795667159035}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
