round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,4.1315390529590665,6.755291095138363,"{'J': 0.6112875641338871, 'F': 0.38871243586611287}","{'J': 0.23646584382255897, 'F': 0.763534156177441}",4.4,6.0,4.0,3.0,5.0,8.0,2.0,6.0,4.0,7.0,8.0,5.0
2,J,F,9.28887504603546,12.952309042713814,"{'J': 0.5116051795748839, 'F': 0.48839482042511606}","{'J': 0.3630791860750184, 'F': 0.6369208139249816}",5.6,5.6,6.0,4.0,7.0,8.0,3.0,6.0,4.0,7.0,8.0,3.0
3,J,F,14.535768388863772,19.194635935206524,"{'J': 0.5233553436047933, 'F': 0.47664465639520665}","{'J': 0.3811505507955936, 'F': 0.6188494492044063}",4.4,5.6,4.0,3.0,5.0,8.0,2.0,6.0,4.0,7.0,8.0,3.0
4,J,F,19.622053859618326,25.593645832042306,"{'J': 0.5506112469437653, 'F': 0.4493887530562347}","{'J': 0.3630791860750184, 'F': 0.6369208139249816}",5.2,5.6,4.0,5.0,6.0,8.0,3.0,6.0,4.0,7.0,8.0,3.0
5,J,F,24.882780509049667,32.51028772647332,"{'J': 0.6514817536125398, 'F': 0.3485182463874602}","{'J': 0.4149224328983009, 'F': 0.5850775671016991}",4.4,5.6,4.0,3.0,5.0,8.0,2.0,6.0,4.0,7.0,8.0,3.0
6,J,F,30.294458998843858,39.24280692725759,"{'J': 0.6187331865981903, 'F': 0.38126681340180973}","{'J': 0.4300416564567508, 'F': 0.5699583435432493}",4.4,5.6,4.0,3.0,5.0,8.0,2.0,6.0,4.0,7.0,8.0,3.0
7,J,F,35.84585850174313,45.92772627516444,"{'J': 0.6113558492413118, 'F': 0.3886441507586882}","{'J': 0.4494244428116581, 'F': 0.550575557188342}",5.2,5.6,4.0,5.0,6.0,8.0,3.0,6.0,4.0,7.0,8.0,3.0
8,J,F,41.46975159296647,52.63051682190753,"{'J': 0.6151211157328114, 'F': 0.38487888426718864}","{'J': 0.46099290780141844, 'F': 0.5390070921985816}",4.4,5.2,4.0,3.0,5.0,8.0,2.0,4.0,5.0,6.0,8.0,3.0
9,J,F,47.02657808095812,59.78094175519445,"{'J': 0.6926470588235294, 'F': 0.3073529411764706}","{'J': 0.46499013806706113, 'F': 0.5350098619329389}",4.4,5.2,4.0,3.0,5.0,8.0,2.0,6.0,4.0,5.0,8.0,3.0
10,J,F,52.33319707106277,66.43822305800207,"{'J': 0.6039676708302718, 'F': 0.39603232916972814}","{'J': 0.41101591187270503, 'F': 0.588984088127295}",4.4,5.6,4.0,3.0,5.0,8.0,2.0,6.0,4.0,7.0,8.0,3.0
