round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,6.888934818606897,7.29255074824286,"{'J': 0.7090153921329099, 'F': 0.29098460786709013}","{'J': 0.6513559736134864, 'F': 0.34864402638651354}",6.2,6.0
2,F,J,13.129549262934999,12.85271681395498,"{'J': 0.43394383394383396, 'F': 0.566056166056166}","{'J': 0.5311507451746885, 'F': 0.46884925482531153}",5.0,5.0
3,F,F,18.940764116037112,18.582788566566556,"{'J': 0.44553004396678064, 'F': 0.5544699560332194}","{'J': 0.4571219154654288, 'F': 0.5428780845345712}",5.6,4.6
4,J,J,25.20346700269503,24.90020566915022,"{'J': 0.5583781143136297, 'F': 0.4416218856863703}","{'J': 0.550561797752809, 'F': 0.449438202247191}",4.6,5.0
5,J,J,31.234845502895208,30.986311753029852,"{'J': 0.5155142926948448, 'F': 0.48448570730515517}","{'J': 0.507696066454923, 'F': 0.49230393354507695}",4.8,6.0
6,F,F,36.98736075914252,36.792613001804824,"{'J': 0.4571219154654288, 'F': 0.5428780845345712}","{'J': 0.449438202247191, 'F': 0.550561797752809}",6.2,3.8
7,J,J,43.14638480782362,43.355154392938296,"{'J': 0.5964826575476306, 'F': 0.4035173424523693}","{'J': 0.5388373229115779, 'F': 0.46116267708842207}",5.4,6.0
8,J,F,49.126726688165505,49.47310311088702,"{'J': 0.5196581196581197, 'F': 0.48034188034188036}","{'J': 0.5, 'F': 0.5}",4.8,4.2
9,F,F,55.079107640546454,55.48103961882352,"{'J': 0.5, 'F': 0.5}","{'J': 0.49206349206349204, 'F': 0.5079365079365079}",6.4,5.6
10,J,J,61.34360805090785,62.01227183182292,"{'J': 0.5925744992672203, 'F': 0.40742550073277967}","{'J': 0.5544699560332194, 'F': 0.44553004396678064}",6.4,5.4
