round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,7.16077152014652,6.059002022283273,"{'J': 0.53515625, 'F': 0.46484375}","{'J': 0.6925518925518925, 'F': 0.30744810744810747}",2.0,1.4
2,J,J,14.022269728897477,12.103406213940211,"{'J': 0.5274725274725275, 'F': 0.4725274725274725}","{'J': 0.6442002442002442, 'F': 0.3557997557997558}",2.0,1.0
3,F,J,20.566473073296134,17.8605819808816,"{'J': 0.4764346764346764, 'F': 0.5235653235653236}","{'J': 0.5888671875, 'F': 0.4111328125}",1.8,1.8
4,F,J,27.18191084832345,23.528891346136973,"{'J': 0.4649401417053506, 'F': 0.5350598582946494}","{'J': 0.6002442002442002, 'F': 0.3997557997557998}",1.4,3.0
5,F,J,33.78809618110219,29.350461294300327,"{'J': 0.48815628815628814, 'F': 0.5118437118437118}","{'J': 0.6002442002442002, 'F': 0.3997557997557998}",1.8,1.8
6,J,J,40.822228145864344,35.371478381756106,"{'J': 0.5274725274725275, 'F': 0.4725274725274725}","{'J': 0.6722032242305813, 'F': 0.3277967757694187}",3.8,1.8
7,F,J,47.540626662406034,41.12228912597022,"{'J': 0.4805765941851942, 'F': 0.5194234058148057}","{'J': 0.6188034188034188, 'F': 0.3811965811965812}",2.0,2.0
8,J,J,54.42683340469485,47.00226035161805,"{'J': 0.504029304029304, 'F': 0.495970695970696}","{'J': 0.6477772349780166, 'F': 0.3522227650219834}",2.0,2.0
9,J,J,61.29149172561691,52.885722091343524,"{'J': 0.504029304029304, 'F': 0.495970695970696}","{'J': 0.6442002442002442, 'F': 0.3557997557997558}",2.0,1.0
10,F,J,68.11367052385823,58.74869229163664,"{'J': 0.5, 'F': 0.5}","{'J': 0.6370297997068881, 'F': 0.3629702002931119}",2.0,3.2
