round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,5.319575368529276,6.992759451688163,"{'J': 0.6653639472398633, 'F': 0.3346360527601368}","{'J': 0.4263376496457366, 'F': 0.5736623503542634}",4.0,3.4
2,F,F,10.752971603357572,12.71689597481355,"{'J': 0.4263376496457366, 'F': 0.5736623503542634}","{'J': 0.384803322746152, 'F': 0.6151966772538481}",4.6,3.4
3,J,F,16.5809859249865,18.900726523226446,"{'J': 0.5273704789833822, 'F': 0.4726295210166178}","{'J': 0.47653958944281527, 'F': 0.5234604105571847}",2.2,3.2
4,J,J,22.642275396281455,25.098834953720036,"{'J': 0.5350598582946494, 'F': 0.4649401417053506}","{'J': 0.5155142926948448, 'F': 0.48448570730515517}",3.4,4.4
5,F,F,28.3443541560975,31.12771570101834,"{'J': 0.49620934213744194, 'F': 0.5037906578625581}","{'J': 0.44952334392569054, 'F': 0.5504766560743095}",3.0,2.4
6,J,F,34.04799051832296,37.45900903856752,"{'J': 0.550696310774493, 'F': 0.44930368922550695}","{'J': 0.4610310285853897, 'F': 0.5389689714146103}",4.2,2.0
7,J,F,39.91196494095379,43.83872607208372,"{'J': 0.5620723362658846, 'F': 0.43792766373411535}","{'J': 0.48839482042511606, 'F': 0.5116051795748839}",3.2,4.4
8,J,F,45.66952853582168,50.14185526675616,"{'J': 0.5467871976545321, 'F': 0.45321280234546785}","{'J': 0.46884925482531153, 'F': 0.5311507451746885}",3.6,4.6
9,J,F,51.344732820759646,56.38905403606346,"{'J': 0.5350598582946494, 'F': 0.4649401417053506}","{'J': 0.45334636052760136, 'F': 0.5466536394723986}",3.6,3.4
10,J,F,57.10693615946745,62.66945918273609,"{'J': 0.5428780845345712, 'F': 0.4571219154654288}","{'J': 0.46884925482531153, 'F': 0.5311507451746885}",5.0,3.2
