round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,6.024147051028875,7.201820669389434,"{'J': 0.6992904330804991, 'F': 0.30070956691950085}","{'J': 0.5310513447432763, 'F': 0.4689486552567237}",7.4,6.8
2,J,J,12.90568120483216,15.057435420671958,"{'J': 0.7905215585684622, 'F': 0.2094784414315378}","{'J': 0.6513671875, 'F': 0.3486328125}",7.2,7.2
3,J,J,19.5603503266239,22.297920767166097,"{'J': 0.7024914509037616, 'F': 0.2975085490962384}","{'J': 0.6188034188034188, 'F': 0.3811965811965812}",7.6,7.6
4,J,J,26.11505730143987,29.403646028913595,"{'J': 0.6826288785731737, 'F': 0.3173711214268263}","{'J': 0.6039119804400978, 'F': 0.3960880195599022}",5.0,8.2
5,J,J,32.63841279898892,36.597237383795274,"{'J': 0.6959921798631477, 'F': 0.3040078201368524}","{'J': 0.6002442002442002, 'F': 0.3997557997557998}",5.6,7.2
6,J,J,38.97234469911675,43.76519148902597,"{'J': 0.6927401613297482, 'F': 0.30725983867025175}","{'J': 0.5735941320293398, 'F': 0.42640586797066016}",7.8,8.4
7,J,J,45.33739507898835,50.889500250247984,"{'J': 0.6858958689806893, 'F': 0.3141041310193107}","{'J': 0.5774303859306302, 'F': 0.4225696140693698}",5.6,8.0
8,J,J,51.82382393025415,58.231732686396064,"{'J': 0.7186888454011742, 'F': 0.28131115459882583}","{'J': 0.5964311904179908, 'F': 0.4035688095820093}",8.0,7.6
9,J,J,58.131571571967115,65.08896011733846,"{'J': 0.6443412368614031, 'F': 0.3556587631385969}","{'J': 0.5658441241143416, 'F': 0.43415587588565846}",7.8,8.0
10,J,J,64.43870928066923,71.96804834489895,"{'J': 0.6477633830359325, 'F': 0.35223661696406744}","{'J': 0.566056166056166, 'F': 0.43394383394383396}",6.8,7.0
