round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,5.617311852778388,6.296872101464188,"{'J': 0.5427454811919883, 'F': 0.4572545188080117}","{'J': 0.4456654456654457, 'F': 0.5543345543345544}",4.6,3.6
2,J,J,11.779209937332723,12.647719171061258,"{'J': 0.5621489621489622, 'F': 0.43785103785103785}","{'J': 0.53515625, 'F': 0.46484375}",4.2,3.8
3,J,F,17.711242559812447,18.77127118980018,"{'J': 0.5194234058148057, 'F': 0.4805765941851942}","{'J': 0.49206349206349204, 'F': 0.5079365079365079}",4.8,5.0
4,J,J,23.874740208810984,25.30935283366926,"{'J': 0.5925744992672203, 'F': 0.40742550073277967}","{'J': 0.5390625, 'F': 0.4609375}",5.0,5.2
5,J,F,29.80868404275482,31.705689830006257,"{'J': 0.566056166056166, 'F': 0.43394383394383396}","{'J': 0.5, 'F': 0.5}",4.8,3.4
6,J,J,35.88596749109385,38.31824020860909,"{'J': 0.6038104543234001, 'F': 0.3961895456765999}","{'J': 0.52734375, 'F': 0.47265625}",4.0,5.0
7,J,F,41.808537105163225,44.78282252419287,"{'J': 0.5774303859306302, 'F': 0.4225696140693698}","{'J': 0.5, 'F': 0.5}",4.8,3.6
8,J,J,47.85994999597905,51.3968460952725,"{'J': 0.6038104543234001, 'F': 0.3961895456765999}","{'J': 0.5234375, 'F': 0.4765625}",3.8,4.8
9,J,J,53.898557482242786,57.92181175461316,"{'J': 0.589010989010989, 'F': 0.41098901098901097}","{'J': 0.51953125, 'F': 0.48046875}",5.0,5.0
10,J,J,59.82061758544259,64.54320128807676,"{'J': 0.6038104543234001, 'F': 0.3961895456765999}","{'J': 0.50390625, 'F': 0.49609375}",5.2,5.0
