round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,6.637951936002834,7.015255948918949,"{'J': 0.6689469826533105, 'F': 0.33105301734668946}","{'J': 0.6150464093795799, 'F': 0.3849535906204201}",4.6,4.4
2,F,J,12.864157551653843,12.376424530317191,"{'J': 0.3997557997557998, 'F': 0.6002442002442002}","{'J': 0.5233325189347666, 'F': 0.4766674810652333}",6.0,4.8
3,F,J,19.027607343982208,18.349182898262463,"{'J': 0.5, 'F': 0.5}","{'J': 0.5272416320547276, 'F': 0.47275836794527243}",5.0,4.8
4,J,J,25.301200379556327,24.568061717910837,"{'J': 0.5427454811919883, 'F': 0.4572545188080117}","{'J': 0.550561797752809, 'F': 0.449438202247191}",5.4,5.0
5,J,J,31.499268834629515,30.81992284938854,"{'J': 0.5466536394723986, 'F': 0.45334636052760136}","{'J': 0.5389689714146103, 'F': 0.4610310285853897}",6.4,5.4
6,J,J,37.60238858601928,37.05986155997694,"{'J': 0.5428780845345712, 'F': 0.4571219154654288}","{'J': 0.5233325189347666, 'F': 0.4766674810652333}",4.8,3.8
7,J,J,43.776768231889015,43.50445865026397,"{'J': 0.5775714634742243, 'F': 0.4224285365257757}","{'J': 0.5389689714146103, 'F': 0.4610310285853897}",5.2,3.6
8,J,J,50.121767318823586,49.98237249269394,"{'J': 0.5850439882697948, 'F': 0.4149560117302053}","{'J': 0.566056166056166, 'F': 0.43394383394383396}",4.4,3.4
9,J,J,56.528675184278505,56.60129794486112,"{'J': 0.6077186126038104, 'F': 0.39228138739618956}","{'J': 0.5774303859306302, 'F': 0.4225696140693698}",6.0,5.8
10,J,J,62.90636655714736,63.26972960602707,"{'J': 0.6151966772538481, 'F': 0.384803322746152}","{'J': 0.5736623503542634, 'F': 0.4263376496457366}",5.6,5.8
