round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,5.584626655395887,7.747019817789049,"{'J': 0.7931623931623931, 'F': 0.20683760683760682}","{'J': 0.48424908424908425, 'F': 0.5157509157509158}",5.2,6.0
2,J,J,11.705310019739624,14.846886963801083,"{'J': 0.6826288785731737, 'F': 0.3173711214268263}","{'J': 0.5427454811919883, 'F': 0.4572545188080117}",4.6,6.0
3,J,J,17.710591401767466,21.796883772615672,"{'J': 0.6585246702491451, 'F': 0.34147532975085493}","{'J': 0.5235653235653236, 'F': 0.4764346764346764}",5.0,5.2
4,J,F,23.513551509563918,28.80953410876381,"{'J': 0.6687835857352222, 'F': 0.3312164142647777}","{'J': 0.495970695970696, 'F': 0.504029304029304}",4.6,5.2
5,J,J,29.52858875919753,36.091654284630934,"{'J': 0.7122618466047875, 'F': 0.2877381533952125}","{'J': 0.53125, 'F': 0.46875}",5.2,6.0
6,J,J,35.6818312719906,43.39951122170135,"{'J': 0.7155067155067155, 'F': 0.2844932844932845}","{'J': 0.550561797752809, 'F': 0.449438202247191}",4.0,6.2
7,J,J,41.60492537378524,50.53745883019122,"{'J': 0.6893014167073767, 'F': 0.31069858329262334}","{'J': 0.5157509157509158, 'F': 0.48424908424908425}",5.0,5.4
8,J,J,47.49337373683816,57.529582358738715,"{'J': 0.6653639472398633, 'F': 0.3346360527601368}","{'J': 0.507696066454923, 'F': 0.49230393354507695}",4.6,5.4
9,J,J,53.52984479204089,64.64847586142557,"{'J': 0.6858817782120176, 'F': 0.31411822178798243}","{'J': 0.53125, 'F': 0.46875}",5.2,6.0
10,J,J,59.517366953078806,71.72549958965868,"{'J': 0.679208404593208, 'F': 0.3207915954067921}","{'J': 0.5235653235653236, 'F': 0.4764346764346764}",5.4,4.2
