round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,4.2884091134546125,5.540641358509859,"{'J': 0.19921875, 'F': 0.80078125}","{'J': 0.020328429277821868, 'F': 0.9796715707221781}",3.2,2.2
2,F,F,9.650633376093566,10.65122577841295,"{'J': 0.28138739618954567, 'F': 0.7186126038104543}","{'J': 0.31733594515181196, 'F': 0.682664054848188}",3.6,4.0
3,F,F,15.31220596939163,15.614210292024605,"{'J': 0.28138739618954567, 'F': 0.7186126038104543}","{'J': 0.3811856932876041, 'F': 0.6188143067123959}",1.0,2.4
4,F,F,21.103751366462255,20.787781980363544,"{'J': 0.33805569125549584, 'F': 0.6619443087445042}","{'J': 0.4263376496457366, 'F': 0.5736623503542634}",1.0,4.4
5,F,F,27.030387940564786,26.36309727733476,"{'J': 0.4225696140693698, 'F': 0.5774303859306302}","{'J': 0.47275836794527243, 'F': 0.5272416320547276}",1.6,3.8
6,F,F,32.9157726173802,31.845683595158512,"{'J': 0.4035173424523693, 'F': 0.5964826575476306}","{'J': 0.46105996516546405, 'F': 0.538940034834536}",4.4,2.4
7,F,F,38.746583601977214,37.22616034036413,"{'J': 0.3811965811965812, 'F': 0.6188034188034188}","{'J': 0.44553004396678064, 'F': 0.5544699560332194}",2.2,3.6
8,F,F,44.63467330342395,42.79029924039613,"{'J': 0.41866145578895947, 'F': 0.5813385442110406}","{'J': 0.4649401417053506, 'F': 0.5350598582946494}",1.0,1.8
9,F,F,50.6304975513595,48.32535372771831,"{'J': 0.41866145578895947, 'F': 0.5813385442110406}","{'J': 0.48448570730515517, 'F': 0.5155142926948448}",1.4,2.0
10,F,F,56.6089313727089,53.84415833642212,"{'J': 0.4149092692496322, 'F': 0.5850907307503679}","{'J': 0.4805705853418593, 'F': 0.5194294146581406}",4.2,2.8
