round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,4.8474820707033945,5.076597849892451,"{'J': 0.12945774303859306, 'F': 0.870542256961407}","{'J': 0.09672691744015632, 'F': 0.9032730825598436}",6.0,5.6
2,F,F,10.48048510229442,10.709600881483476,"{'J': 0.41866145578895947, 'F': 0.5813385442110406}","{'J': 0.41866145578895947, 'F': 0.5813385442110406}",6.4,6.0
3,F,F,16.213615462446523,16.256089466330234,"{'J': 0.4072807231859272, 'F': 0.5927192768140728}","{'J': 0.43394383394383396, 'F': 0.566056166056166}",4.0,5.4
4,F,F,22.156561362011864,21.95535251126988,"{'J': 0.44553004396678064, 'F': 0.5544699560332194}","{'J': 0.48034188034188036, 'F': 0.5196581196581197}",5.4,6.6
5,F,F,28.046806614210205,27.710428537161427,"{'J': 0.45334636052760136, 'F': 0.5466536394723986}","{'J': 0.47265625, 'F': 0.52734375}",4.4,4.6
6,F,J,34.1819997365001,33.57116242692757,"{'J': 0.4804496578690127, 'F': 0.5195503421309873}","{'J': 0.5196581196581197, 'F': 0.48034188034188036}",3.4,4.4
7,F,J,40.30837014028986,39.34094210961048,"{'J': 0.46480938416422285, 'F': 0.5351906158357771}","{'J': 0.5157509157509158, 'F': 0.48424908424908425}",4.777777777777778,5.0
8,F,J,46.57928485628895,45.17667461656201,"{'J': 0.4805765941851942, 'F': 0.5194234058148057}","{'J': 0.5427454811919883, 'F': 0.4572545188080117}",5.0,4.6
9,F,J,52.82853090136591,51.01651932093533,"{'J': 0.4805765941851942, 'F': 0.5194234058148057}","{'J': 0.5390625, 'F': 0.4609375}",4.0,4.2
10,F,J,59.09653908577312,56.8767090881347,"{'J': 0.48448570730515517, 'F': 0.5155142926948448}","{'J': 0.5427454811919883, 'F': 0.4572545188080117}",4.2,4.6
