round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,7.042317295331038,7.495979588394928,"{'J': 0.7371763556424035, 'F': 0.2628236443575965}","{'J': 0.6723674566332764, 'F': 0.32763254336672365}",5.2,4.0
2,F,F,12.818935773794859,13.489718369273032,"{'J': 0.4921798631476051, 'F': 0.5078201368523949}","{'J': 0.46116267708842207, 'F': 0.5388373229115779}",4.0,3.4
3,J,J,19.229897756346496,20.059694796311724,"{'J': 0.6001467351430667, 'F': 0.39985326485693323}","{'J': 0.5774303859306302, 'F': 0.4225696140693698}",5.2,6.0
4,J,J,25.234995884025267,26.17344019070228,"{'J': 0.5195503421309873, 'F': 0.4804496578690127}","{'J': 0.504029304029304, 'F': 0.495970695970696}",2.2,5.0
5,J,F,31.131931206767042,32.23537288166723,"{'J': 0.5078201368523949, 'F': 0.4921798631476051}","{'J': 0.48424908424908425, 'F': 0.5157509157509158}",5.0,3.8
6,F,F,37.054406190859424,38.159504227152105,"{'J': 0.48448570730515517, 'F': 0.5155142926948448}","{'J': 0.48424908424908425, 'F': 0.5157509157509158}",5.0,4.2
7,J,J,43.295105401805706,44.45491765402413,"{'J': 0.5544699560332194, 'F': 0.44553004396678064}","{'J': 0.5466536394723986, 'F': 0.45334636052760136}",3.6,4.0
8,F,F,49.21708633724426,50.268198331400136,"{'J': 0.4649401417053506, 'F': 0.5350598582946494}","{'J': 0.48046875, 'F': 0.51953125}",5.6,6.4
9,J,J,55.40975777715633,56.56872196354474,"{'J': 0.5544699560332194, 'F': 0.44553004396678064}","{'J': 0.5390625, 'F': 0.4609375}",5.2,5.0
10,J,J,61.52775983373645,62.71245817955069,"{'J': 0.5272416320547276, 'F': 0.47275836794527243}","{'J': 0.5235653235653236, 'F': 0.4764346764346764}",5.4,3.0
