round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,7.0534898571536955,5.659599877422064,"{'J': 0.4766674810652333, 'F': 0.5233325189347666}","{'J': 0.6757946210268949, 'F': 0.32420537897310514}",3.4,3.8
2,F,J,13.33970464377851,10.350265771823933,"{'J': 0.2877047176729406, 'F': 0.7122952823270594}","{'J': 0.5156402737047898, 'F': 0.4843597262952102}",3.2,3.4
3,F,F,19.470089416665743,14.983743687757709,"{'J': 0.2628236443575965, 'F': 0.7371763556424035}","{'J': 0.4766674810652333, 'F': 0.5233325189347666}",3.0,3.2
4,F,J,26.034933168762244,20.463117354384124,"{'J': 0.43394383394383396, 'F': 0.566056166056166}","{'J': 0.589010989010989, 'F': 0.41098901098901097}",3.4,2.0
5,F,J,32.51410113590049,26.209581195624864,"{'J': 0.47275836794527243, 'F': 0.5272416320547276}","{'J': 0.5774303859306302, 'F': 0.4225696140693698}",4.0,1.8
6,F,J,39.20918470286118,31.990739848064578,"{'J': 0.48448570730515517, 'F': 0.5155142926948448}","{'J': 0.6150464093795799, 'F': 0.3849535906204201}",3.4,3.4
7,J,J,46.00760476964186,37.93620813768141,"{'J': 0.5116051795748839, 'F': 0.48839482042511606}","{'J': 0.6334554334554334, 'F': 0.3665445665445665}",3.4,2.6
8,F,J,52.220566827938555,43.257533070144596,"{'J': 0.39228138739618956, 'F': 0.6077186126038104}","{'J': 0.5196581196581197, 'F': 0.48034188034188036}",4.0,2.2
9,F,J,58.59185427142922,48.785137659009564,"{'J': 0.43394383394383396, 'F': 0.566056166056166}","{'J': 0.5544699560332194, 'F': 0.44553004396678064}",1.8,2.0
10,F,J,65.17234491811936,54.66374102952157,"{'J': 0.49621304666503785, 'F': 0.5037869533349622}","{'J': 0.5964826575476306, 'F': 0.4035173424523693}",3.0,2.4
