round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,6.076951710741389,7.014161581252016,"{'J': 0.6689469826533105, 'F': 0.33105301734668946}","{'J': 0.5350598582946494, 'F': 0.4649401417053506}",6.4,5.4
2,J,J,12.503039186705182,13.412407737101617,"{'J': 0.5735941320293398, 'F': 0.42640586797066016}","{'J': 0.5775714634742243, 'F': 0.4224285365257757}",5.6,4.6
3,J,F,18.395872059279238,19.767204006172772,"{'J': 0.5582987044732339, 'F': 0.44170129552676607}","{'J': 0.49230393354507695, 'F': 0.507696066454923}",6.8,5.0
4,J,J,24.41118995341403,26.109932443478783,"{'J': 0.5583781143136297, 'F': 0.4416218856863703}","{'J': 0.5116051795748839, 'F': 0.48839482042511606}",6.0,4.8
5,J,J,30.466511416647585,32.70200604346447,"{'J': 0.6002442002442002, 'F': 0.3997557997557998}","{'J': 0.5235653235653236, 'F': 0.4764346764346764}",6.4,5.6
6,J,J,36.48944679424832,39.34136487168505,"{'J': 0.6077186126038104, 'F': 0.39228138739618956}","{'J': 0.5196581196581197, 'F': 0.48034188034188036}",5.8,6.0
7,J,J,42.450148087257304,46.050784113411986,"{'J': 0.6188034188034188, 'F': 0.3811965811965812}","{'J': 0.5118437118437118, 'F': 0.48815628815628814}",5.333333333333333,6.8
8,J,J,48.49298091415892,52.91221192844273,"{'J': 0.6441837732160313, 'F': 0.35581622678396874}","{'J': 0.5272416320547276, 'F': 0.47275836794527243}",6.2,5.6
9,J,J,54.55403734768176,59.83864827889692,"{'J': 0.6547764475934522, 'F': 0.3452235524065478}","{'J': 0.5311507451746885, 'F': 0.46884925482531153}",6.0,4.8
10,J,J,60.68746495550672,66.60920558651674,"{'J': 0.6298558514537015, 'F': 0.37014414854629857}","{'J': 0.5388373229115779, 'F': 0.46116267708842207}",6.2,6.2
