round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,7.616724405436841,7.945797390165824,"{'J': 0.7931623931623931, 'F': 0.20683760683760682}","{'J': 0.7461519667725385, 'F': 0.2538480332274615}",1.0,2.6
2,F,F,12.853925558567871,12.648993192277185,"{'J': 0.10377704437110377, 'F': 0.8962229556288962}","{'J': 0.18006352308819937, 'F': 0.8199364769118006}",1.0,1.8
3,F,J,19.030196171357673,18.22481169735504,"{'J': 0.4338792471278416, 'F': 0.5661207528721584}","{'J': 0.5196581196581197, 'F': 0.48034188034188036}",3.4,1.0
4,J,J,25.41716776316679,24.25799017563491,"{'J': 0.5155142926948448, 'F': 0.48448570730515517}","{'J': 0.566056166056166, 'F': 0.43394383394383396}",1.4,1.0
5,F,J,31.46478681078584,30.250053667698403,"{'J': 0.5, 'F': 0.5}","{'J': 0.5079365079365079, 'F': 0.49206349206349204}",1.0,1.4
6,J,J,37.72790741024366,36.349926423392795,"{'J': 0.5233325189347666, 'F': 0.4766674810652333}","{'J': 0.5466536394723986, 'F': 0.45334636052760136}",3.8,2.0
7,J,J,43.93244679150435,42.553811104555756,"{'J': 0.5389689714146103, 'F': 0.4610310285853897}","{'J': 0.5390625, 'F': 0.4609375}",1.8,2.4
8,J,J,50.109550802926286,48.784967957719694,"{'J': 0.5428780845345712, 'F': 0.4571219154654288}","{'J': 0.53515625, 'F': 0.46484375}",2.8,1.0
9,J,J,56.271509350091485,55.13533910874609,"{'J': 0.5620723362658846, 'F': 0.43792766373411535}","{'J': 0.53515625, 'F': 0.46484375}",2.0,3.0
10,J,J,62.628015209823154,61.49132863892917,"{'J': 0.5659824046920822, 'F': 0.4340175953079179}","{'J': 0.566056166056166, 'F': 0.43394383394383396}",1.0,1.8
