round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,7.121056181326706,7.785130596250124,"{'J': 0.7773299132771467, 'F': 0.2226700867228533}","{'J': 0.6824621397166585, 'F': 0.31753786028334147}",7.8,7.2
2,F,J,13.83499958559269,13.640079589908794,"{'J': 0.49608993157380255, 'F': 0.5039100684261975}","{'J': 0.6188034188034188, 'F': 0.3811965811965812}",8.4,8.6
3,J,J,20.656182673083848,20.535205794863852,"{'J': 0.6513447432762837, 'F': 0.3486552567237164}","{'J': 0.6407814407814408, 'F': 0.3592185592185592}",7.8,8.2
4,F,J,26.83095063372408,26.112650169141357,"{'J': 0.43409146490584494, 'F': 0.5659085350941551}","{'J': 0.5194234058148057, 'F': 0.4805765941851942}",7.2,8.6
5,J,J,34.05694431017591,33.964222217536864,"{'J': 0.7853390348197923, 'F': 0.2146609651802077}","{'J': 0.6959706959706959, 'F': 0.304029304029304}",8.4,7.0
6,J,J,40.52507263440972,40.13510787165769,"{'J': 0.5388753056234719, 'F': 0.46112469437652814}","{'J': 0.5813385442110406, 'F': 0.41866145578895947}",8.0,7.8
7,F,J,46.94723873237044,45.79536980478026,"{'J': 0.4572127139364303, 'F': 0.5427872860635696}","{'J': 0.566056166056166, 'F': 0.43394383394383396}",8.0,7.8
8,J,J,53.636628514915245,52.809636110993914,"{'J': 0.6687851381080421, 'F': 0.331214861891958}","{'J': 0.6223742061553493, 'F': 0.3776257938446507}",8.0,8.2
9,J,J,60.289015103035034,59.51308991363264,"{'J': 0.622341725739428, 'F': 0.37765827426057197}","{'J': 0.6150464093795799, 'F': 0.3849535906204201}",8.0,7.2
10,J,J,67.00468608233335,65.86138876167148,"{'J': 0.5698924731182796, 'F': 0.43010752688172044}","{'J': 0.6223742061553493, 'F': 0.3776257938446507}",6.8,7.6
