round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,7.416401877656954,7.688570534653804,"{'J': 0.7606012464866186, 'F': 0.2393987535133814}","{'J': 0.7217200097727828, 'F': 0.2782799902272172}",6.8,7.2
2,J,J,14.097219984281512,14.317823360680823,"{'J': 0.6114369501466276, 'F': 0.3885630498533724}","{'J': 0.6188034188034188, 'F': 0.3811965811965812}",7.0,6.2
3,J,J,20.48844575816026,21.12609289845704,"{'J': 0.6370080664874114, 'F': 0.3629919335125886}","{'J': 0.5774303859306302, 'F': 0.4225696140693698}",5.8,6.6
4,J,J,26.747256663755604,27.96159424725873,"{'J': 0.6407624633431085, 'F': 0.3592375366568915}","{'J': 0.5583781143136297, 'F': 0.4416218856863703}",8.2,6.6
5,J,J,33.38308773863052,35.02266280366485,"{'J': 0.6757946210268949, 'F': 0.32420537897310514}","{'J': 0.6150464093795799, 'F': 0.3849535906204201}",7.6,6.4
6,J,J,39.81416404685426,41.66309790876827,"{'J': 0.6112469437652812, 'F': 0.38875305623471884}","{'J': 0.5813385442110406, 'F': 0.41866145578895947}",5.6,7.2
7,J,J,46.2932474640834,48.326357990268306,"{'J': 0.6151211157328114, 'F': 0.38487888426718864}","{'J': 0.5888101636941119, 'F': 0.4111898363058881}",7.6,7.6
8,J,J,52.41196987051191,54.63457341523472,"{'J': 0.554440910203083, 'F': 0.44555908979691705}","{'J': 0.5273704789833822, 'F': 0.4726295210166178}",7.4,5.6
9,J,J,58.47437347114495,60.99548211360511,"{'J': 0.5621939275220372, 'F': 0.43780607247796277}","{'J': 0.5195503421309873, 'F': 0.4804496578690127}",7.0,7.6
10,J,J,64.62352240070749,67.44182775883765,"{'J': 0.5775165319617928, 'F': 0.4224834680382072}","{'J': 0.5350598582946494, 'F': 0.4649401417053506}",7.4,7.2
