round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,6.600208546587945,5.570551215148175,"{'J': 0.4493887530562347, 'F': 0.5506112469437653}","{'J': 0.5964826575476306, 'F': 0.4035173424523693}",5.4,4.6
2,J,J,13.447031222974731,12.417373891534961,"{'J': 0.6443575964826576, 'F': 0.35564240351734244}","{'J': 0.6443575964826576, 'F': 0.35564240351734244}",4.6,5.6
3,F,F,19.44430406249594,18.304303009483995,"{'J': 0.4804496578690127, 'F': 0.5195503421309873}","{'J': 0.49621304666503785, 'F': 0.5037869533349622}",6.4,4.6
4,J,J,26.059204620134174,24.78684442475434,"{'J': 0.5888101636941119, 'F': 0.4111898363058881}","{'J': 0.6077186126038104, 'F': 0.39228138739618956}",5.0,4.4
5,J,J,32.21621626647142,30.807037111892953,"{'J': 0.507696066454923, 'F': 0.49230393354507695}","{'J': 0.5272416320547276, 'F': 0.47275836794527243}",6.0,5.4
6,F,F,38.17412693908308,36.54697235706173,"{'J': 0.45334636052760136, 'F': 0.5466536394723986}","{'J': 0.48448570730515517, 'F': 0.5155142926948448}",3.8,4.6
7,J,J,44.63227043502803,42.84439284372481,"{'J': 0.5583781143136297, 'F': 0.4416218856863703}","{'J': 0.5813385442110406, 'F': 0.41866145578895947}",6.6,4.6
8,J,J,50.83636259392107,48.85862155011086,"{'J': 0.5079365079365079, 'F': 0.49206349206349204}","{'J': 0.5350598582946494, 'F': 0.4649401417053506}",5.8,3.8
9,F,J,56.91737198277312,54.63865637534481,"{'J': 0.4649401417053506, 'F': 0.5350598582946494}","{'J': 0.5079365079365079, 'F': 0.49206349206349204}",3.4,4.8
10,F,J,63.22074276928997,60.588094577592,"{'J': 0.5, 'F': 0.5}","{'J': 0.550561797752809, 'F': 0.449438202247191}",6.0,4.2
