round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,7.130702691143923,8.507276277051323,"{'J': 0.8791155091320018, 'F': 0.1208844908679983}","{'J': 0.6824621397166585, 'F': 0.31753786028334147}",5.0,4.4
2,J,J,14.1208936244411,16.124551878716613,"{'J': 0.7549474712924505, 'F': 0.24505252870754948}","{'J': 0.6653639472398633, 'F': 0.3346360527601368}",5.4,5.8
3,J,J,20.721977723110165,23.936188004742785,"{'J': 0.7879824132877381, 'F': 0.21201758671226184}","{'J': 0.6150464093795799, 'F': 0.3849535906204201}",4.6,4.6
4,J,J,27.335109559835942,31.487581587099072,"{'J': 0.7490838016125092, 'F': 0.25091619838749085}","{'J': 0.6150464093795799, 'F': 0.3849535906204201}",4.8,7.2
5,J,J,34.0327292786626,39.00483624654772,"{'J': 0.7432201319325678, 'F': 0.2567798680674322}","{'J': 0.6261294261294261, 'F': 0.3738705738705739}",5.2,3.4
6,J,J,40.70155845798636,46.5401097501918,"{'J': 0.7461519667725385, 'F': 0.2538480332274615}","{'J': 0.6223742061553493, 'F': 0.3776257938446507}",5.8,3.6
7,J,J,47.45382521557928,54.06072939712467,"{'J': 0.7432201319325678, 'F': 0.2567798680674322}","{'J': 0.6334554334554334, 'F': 0.3665445665445665}",6.2,6.0
8,J,J,54.15512923772376,61.4756336665122,"{'J': 0.7280723185927193, 'F': 0.27192768140728074}","{'J': 0.6261294261294261, 'F': 0.3738705738705739}",4.4,5.0
9,J,J,60.80792481741893,68.7599130595138,"{'J': 0.7090153921329099, 'F': 0.29098460786709013}","{'J': 0.6188034188034188, 'F': 0.3811965811965812}",4.6,4.6
10,J,J,67.48493506201183,76.08787776768918,"{'J': 0.7153677009528463, 'F': 0.2846322990471537}","{'J': 0.6223742061553493, 'F': 0.3776257938446507}",5.8,5.8
