round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,4.445241408452974,6.0784093652555296,"{'J': 0.45334636052760136, 'F': 0.5466536394723986}","{'J': 0.2200366524129505, 'F': 0.7799633475870494}",2.0,2.4
2,F,F,10.394025649912358,11.863892722746169,"{'J': 0.4610310285853897, 'F': 0.5389689714146103}","{'J': 0.4843597262952102, 'F': 0.5156402737047898}",1.0,2.4
3,F,J,16.439549733894538,17.719580500840248,"{'J': 0.4766674810652333, 'F': 0.5233325189347666}","{'J': 0.5037869533349622, 'F': 0.49621304666503785}",4.4,4.4
4,F,F,22.459207853552655,23.60163178289153,"{'J': 0.48034188034188036, 'F': 0.5196581196581197}","{'J': 0.5, 'F': 0.5}",1.6,2.4
5,J,J,28.479451785444937,29.621875714783812,"{'J': 0.504029304029304, 'F': 0.495970695970696}","{'J': 0.504029304029304, 'F': 0.495970695970696}",3.2,2.6
6,F,F,34.252588088429796,35.52927312115533,"{'J': 0.4764346764346764, 'F': 0.5235653235653236}","{'J': 0.4572545188080117, 'F': 0.5427454811919883}",3.4,4.2
7,J,F,40.209710003895225,41.786541628362755,"{'J': 0.5428780845345712, 'F': 0.4571219154654288}","{'J': 0.5, 'F': 0.5}",2.6,1.8
8,J,F,46.08867877978633,48.07499186346663,"{'J': 0.5466536394723986, 'F': 0.45334636052760136}","{'J': 0.48815628815628814, 'F': 0.5118437118437118}",1.6,3.2
9,J,F,52.057528034611636,54.26189633451476,"{'J': 0.5311507451746885, 'F': 0.46884925482531153}","{'J': 0.5, 'F': 0.5}",2.8,1.6
10,J,F,57.747742397284284,60.442013806037565,"{'J': 0.5233325189347666, 'F': 0.4766674810652333}","{'J': 0.45334636052760136, 'F': 0.5466536394723986}",2.6,3.4
