round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,5.958552008901543,6.552845988633288,"{'J': 0.5927192768140728, 'F': 0.4072807231859272}","{'J': 0.5078201368523949, 'F': 0.4921798631476051}",5.6,7.0
2,J,J,11.82177523137226,13.887824407071271,"{'J': 0.7218559218559218, 'F': 0.27814407814407816}","{'J': 0.5116051795748839, 'F': 0.48839482042511606}",6.0,5.2
3,J,F,17.43792811718807,20.398928837569937,"{'J': 0.5811965811965812, 'F': 0.4188034188034188}","{'J': 0.45334636052760136, 'F': 0.5466536394723986}",6.0,4.6
4,F,F,22.958453841692837,26.295640097963677,"{'J': 0.46484375, 'F': 0.53515625}","{'J': 0.41110295915871853, 'F': 0.5888970408412815}",4.2,6.0
5,J,F,28.8058277524447,32.63290374981199,"{'J': 0.5544699560332194, 'F': 0.44553004396678064}","{'J': 0.48448570730515517, 'F': 0.5155142926948448}",5.0,5.8
6,J,F,34.777525212493806,38.661011466271354,"{'J': 0.504029304029304, 'F': 0.495970695970696}","{'J': 0.495970695970696, 'F': 0.504029304029304}",6.0,6.8
7,F,F,40.71421689629856,44.51561177455693,"{'J': 0.47275836794527243, 'F': 0.5272416320547276}","{'J': 0.48448570730515517, 'F': 0.5155142926948448}",6.0,4.6
8,J,J,46.83523393475583,50.98729208921791,"{'J': 0.5812759716450746, 'F': 0.41872402835492545}","{'J': 0.5311812179016875, 'F': 0.46881878209831257}",4.2,6.4
9,F,F,52.675261439080714,56.58475955465243,"{'J': 0.4224285365257757, 'F': 0.5775714634742243}","{'J': 0.4570799706529714, 'F': 0.5429200293470287}",4.6,6.0
10,J,F,58.61694397537691,62.66155081315728,"{'J': 0.5116051795748839, 'F': 0.48839482042511606}","{'J': 0.49230393354507695, 'F': 0.507696066454923}",6.2,6.6
