round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,4.413550358965387,6.128627137934224,"{'J': 0.4649401417053506, 'F': 0.5350598582946494}","{'J': 0.21992917328123093, 'F': 0.780070826718769}",2.0,3.2
2,F,F,10.421370495817783,12.081706316819854,"{'J': 0.4921798631476051, 'F': 0.5078201368523949}","{'J': 0.5, 'F': 0.5}",2.0,4.4
3,F,F,16.183900479405715,17.844236300407786,"{'J': 0.449438202247191, 'F': 0.550561797752809}","{'J': 0.449438202247191, 'F': 0.550561797752809}",2.6,3.4
4,F,F,22.038148526280715,23.671140597282786,"{'J': 0.46484375, 'F': 0.53515625}","{'J': 0.46875, 'F': 0.53125}",3.6,3.0
5,F,F,27.90661746851304,29.43108927943114,"{'J': 0.45334636052760136, 'F': 0.5466536394723986}","{'J': 0.46884925482531153, 'F': 0.5311507451746885}",4.0,3.2
6,F,F,33.716060978014134,35.26789658077196,"{'J': 0.4649401417053506, 'F': 0.5350598582946494}","{'J': 0.4610310285853897, 'F': 0.5389689714146103}",3.4,3.0
7,F,F,39.64420667007752,41.168678480995624,"{'J': 0.4805765941851942, 'F': 0.5194234058148057}","{'J': 0.48448570730515517, 'F': 0.5155142926948448}",3.0,1.8
8,J,J,45.777583128928896,47.192599772488094,"{'J': 0.507696066454923, 'F': 0.49230393354507695}","{'J': 0.5233325189347666, 'F': 0.4766674810652333}",3.6,2.8
9,F,F,51.39277654768199,52.96851620052307,"{'J': 0.44553004396678064, 'F': 0.5544699560332194}","{'J': 0.4225696140693698, 'F': 0.5774303859306302}",3.4,2.4
10,F,F,56.979982818299995,58.7711596963487,"{'J': 0.449438202247191, 'F': 0.550561797752809}","{'J': 0.41866145578895947, 'F': 0.5813385442110406}",4.8,1.0
